responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,sampleTimeMs,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
27508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,91, challenging ,779,368,,,,,,,354.28125,695.0078125,374.78125,791.0859375,7,7,1335665.4000000358,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
27557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,91, challenging ,780,368,,,,,,,354.28125,695.0078125,374.78125,791.0859375,7,7,1335714,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
27584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,6,7,91, challenging ,702,362,hover,450.10000002384186,450.10000002384186,0.9262481704342169,0.58671875,116,344.53125,695.0078125,384.53125,791.0859375,7,7,,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
27608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,92, Japan’s ,807,367,,,,,,,354.28125,791.0859375,374.78125,857.8125,7,8,1335765.300000012,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
27658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,92, Japan’s ,838,367,,,,,,,354.28125,791.0859375,374.78125,857.8125,7,8,1335814.800000012,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
27708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,92, Japan’s ,856,367,,,,,,,354.28125,791.0859375,374.78125,857.8125,7,8,1335864.800000012,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
27717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,6,7,92, Japan’s ,794,367,hover,133.0999999642372,133.0999999642372,0.9728369043437537,0.56171875,116,344.53125,791.0859375,384.53125,857.8125,7,8,,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
27758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,93, culture ,865,367,,,,,,,354.28125,857.8125,374.78125,916.84375,7,9,1335914.7000000477,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
27807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,93, culture ,865,367,,,,,,,354.28125,857.8125,374.78125,916.84375,7,9,1335964.4000000358,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
27857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,93, culture ,865,367,,,,,,,354.28125,857.8125,374.78125,916.84375,7,9,1336014.300000012,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
27906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,93, culture ,865,367,,,,,,,354.28125,857.8125,374.78125,916.84375,7,9,1336063.6000000238,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
27958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,93, culture ,865,367,,,,,,,354.28125,857.8125,374.78125,916.84375,7,9,1336115.2000000477,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,93, culture ,874,367,,,,,,,354.28125,857.8125,374.78125,916.84375,7,9,1336165.2000000477,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,93, culture ,911,364,,,,,,,354.28125,857.8125,374.78125,916.84375,7,9,1336214.5,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,6,7,93, culture ,860,367,hover,350,350,0.9010058231868714,0.48671875,116,344.53125,857.8125,384.53125,916.84375,7,9,,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,6,7,94, of ,924,363,hover,33.60000002384186,33.60000002384186,0.8571428571428571,0.43671875,116,344.53125,916.84375,384.53125,936.859375,7,10,,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,944,362,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336264.300000012,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,972,361,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336315.2000000477,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,988,363,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336365,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,988,363,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336415.1000000238,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,988,363,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336465.2000000477,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,988,363,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336514,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,988,363,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336564.7000000477,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,988,363,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336615.300000012,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,977,366,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336665.300000012,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,961,369,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336715.300000012,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,959,370,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336764.6000000238,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,959,370,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336815.2000000477,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,959,370,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336864.9000000358,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,959,369,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336915.1000000238,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,965,368,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1336965.1000000238,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,95, overwork. ,990,368,,,,,,,354.28125,936.859375,374.78125,1019.7265625,7,11,1337015.4000000358,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,6,7,95, overwork. ,944,362,hover,794.8999999761581,794.8999999761581,0.9912322051475441,0.56171875,116,344.53125,936.859375,384.53125,1019.7265625,7,11,,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,96, The ,1033,367,,,,,,,354.28125,1019.7265625,374.78125,1055.5859375,7,12,1337065.5,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,96, The ,1054,366,,,,,,,354.28125,1019.7265625,374.78125,1055.5859375,7,12,1337115.300000012,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
28963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,6,7,96, The ,1033,367,hover,67.40000003576279,67.40000003576279,0.9557734204793028,0.53671875,116,344.53125,1019.7265625,384.53125,1055.5859375,7,12,,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,97, government ,1057,366,,,,,,,354.28125,1055.5859375,374.78125,1150.640625,7,13,1337165.4000000358,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,97, government ,1060,366,,,,,,,354.28125,1055.5859375,374.78125,1150.640625,7,13,1337215.300000012,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,97, government ,1062,366,,,,,,,354.28125,1055.5859375,374.78125,1150.640625,7,13,1337264.7000000477,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,97, government ,1063,365,,,,,,,354.28125,1055.5859375,374.78125,1150.640625,7,13,1337315.5,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,97, government ,1077,364,,,,,,,354.28125,1055.5859375,374.78125,1150.640625,7,13,1337365.6000000238,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,97, government ,1109,363,,,,,,,354.28125,1055.5859375,374.78125,1150.640625,7,13,1337415.5,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,97, government ,1129,363,,,,,,,354.28125,1055.5859375,374.78125,1150.640625,7,13,1337465.5,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,97, government ,1133,363,,,,,,,354.28125,1055.5859375,374.78125,1150.640625,7,13,1337514.6000000238,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,97, government ,1120,366,,,,,,,354.28125,1055.5859375,374.78125,1150.640625,7,13,1337564.6000000238,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,6,7,97, government ,1056,366,hover,471.30000001192093,471.30000001192093,0.25747726890465306,0.78671875,116,344.53125,1055.5859375,384.53125,1154.2900390625,7,13,,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,6,7,109, at ,1007,385,hover,16.5,16.5,0.942232630757221,0.01171875,116,384.53125,988.140625,424.53125,1008.15625,8,12,,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,106, workers ,885,391,,,,,,,394.28125,861.0859375,414.78125,929.1015625,8,9,1337615.2000000477,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,6,7,106, workers ,885,391,hover,16.599999964237213,16.599999964237213,0.35159660004594534,0.16171875,116,384.53125,861.0859375,424.53125,929.1015625,8,9,,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,6,7,104, requirement ,748,394,hover,16.69999998807907,16.69999998807907,0.13830691921144184,0.23671875,116,384.53125,734.0234375,424.53125,835.078125,8,7,,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,6,7,101, it ,669,398,hover,17.100000023841858,17.100000023841858,0.501952035694367,0.33671875,116,384.53125,661.96875,424.53125,675.9765625,8,4,,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,6,7,100, making ,601,405,,,,,,,394.28125,598.9375,414.78125,661.96875,8,3,1337665.4000000358,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
29518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,6,7,100, making ,601,405,hover,16.600000023841858,16.600000023841858,0.03272186415468518,0.51171875,116,384.53125,598.9375,424.53125,661.96875,8,3,,,,intermediate,1,,,,,,2026-09-22T00:42:41.525Z,,2026-09-21,2026-09-21,18:42:41,2026-09-21 18:42:41,2026-09-22T02:41:36.877Z,7135352,,,,,,2026-09-21,20:41:36,2026-09-21 20:41:36,7135352
