responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
3938,raw_position_sample,2,2,int,,,900,1,14, the ,388,159,307397.59999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
3988,raw_position_sample,2,2,int,,,900,1,14, the ,388,159,307447.3999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
4038,raw_position_sample,2,2,int,,,900,1,14, the ,389,159,307497.59999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
4089,raw_position_sample,2,2,int,,,900,1,14, the ,389,159,307548.5,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
4138,raw_position_sample,2,2,int,,,900,1,14, the ,389,158,307598,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
4189,raw_position_sample,2,2,int,,,900,1,14, the ,390,158,307648.30000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
4238,raw_position_sample,2,2,int,,,900,1,14, the ,401,158,307697.09999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
4283,hover_association,2,2,int,,,900,1,14, the ,413,168,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,816.8000000007451,816.8000000007451,0.9201144938849857,0.484375,19,138.625,385.375,178.625,415.3984375,2,1,,,,,,,,,,,,,,,test,test
4287,raw_position_sample,2,2,int,,,900,1,15, fog ,425,158,307746.8999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,415.3984375,168.875,445.421875,2,2,,,,,,,,,,,,,,,test,test
4316,hover_association,2,2,int,,,900,1,15, fog ,425,158,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.399999998509884,33.399999998509884,0.7194899817850637,0.484375,19,138.625,415.3984375,178.625,445.421875,2,2,,,,,,,,,,,,,,,test,test
4338,raw_position_sample,2,2,int,,,900,1,16, with ,465,158,307798,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,445.421875,168.875,482.4375,2,3,,,,,,,,,,,,,,,test,test
4366,hover_association,2,2,int,,,900,1,16, with ,450,158,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.9071338117349093,0.484375,19,138.625,445.421875,178.625,482.4375,2,3,,,,,,,,,,,,,,,test,test
4388,raw_position_sample,2,2,int,,,900,1,17, their ,508,158,307847.30000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,482.4375,168.875,522.4609375,2,4,,,,,,,,,,,,,,,test,test
4417,hover_association,2,2,int,,,900,1,17, their ,494,158,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.9385125902791334,0.509375,19,138.625,482.4375,178.625,522.4609375,2,4,,,,,,,,,,,,,,,test,test
4438,raw_position_sample,2,2,int,,,900,1,18, collars ,539,159,307897.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,522.4609375,168.875,579.4765625,2,5,,,,,,,,,,,,,,,test,test
4488,raw_position_sample,2,2,int,,,900,1,18, collars ,556,160,307947.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,522.4609375,168.875,579.4765625,2,5,,,,,,,,,,,,,,,test,test
4538,raw_position_sample,2,2,int,,,900,1,18, collars ,564,160,307998,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,522.4609375,168.875,579.4765625,2,5,,,,,,,,,,,,,,,test,test
4588,raw_position_sample,2,2,int,,,900,1,18, collars ,569,159,308047.69999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,522.4609375,168.875,579.4765625,2,5,,,,,,,,,,,,,,,test,test
4638,raw_position_sample,2,2,int,,,900,1,18, collars ,579,159,308097.3999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,522.4609375,168.875,579.4765625,2,5,,,,,,,,,,,,,,,test,test
4650,hover_association,2,2,int,,,900,1,18, collars ,530,159,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,233.39999999850988,233.39999999850988,0.9916415456289395,0.509375,19,138.625,522.4609375,178.625,579.4765625,2,5,,,,,,,,,,,,,,,test,test
4687,raw_position_sample,2,2,int,,,900,1,19, raised. ,598,157,308146.8999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,579.4765625,168.875,633.5078125,2,6,,,,,,,,,,,,,,,test,test
4738,raw_position_sample,2,2,int,,,900,1,19, raised. ,628,155,308197.69999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,579.4765625,168.875,633.5078125,2,6,,,,,,,,,,,,,,,test,test
4749,hover_association,2,2,int,,,900,1,19, raised. ,585,158,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,99.60000000149012,99.60000000149012,0.8419297555950164,0.409375,19,138.625,579.4765625,178.625,637.11015625,2,6,,,,,,,,,,,,,,,test,test
4788,raw_position_sample,2,2,int,,,900,1,-1,999,658,155,308247.30000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
4838,raw_position_sample,2,2,int,,,900,1,-1,999,668,155,308297.30000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
4888,raw_position_sample,2,2,int,,,900,1,-1,999,668,155,308347.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
4938,raw_position_sample,2,2,int,,,900,1,-1,999,668,155,308397.8999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
4988,raw_position_sample,2,2,int,,,900,1,-1,999,668,155,308447.3999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5038,raw_position_sample,2,2,int,,,900,1,-1,999,668,155,308497.80000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5088,raw_position_sample,2,2,int,,,900,1,-1,999,669,162,308547.69999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5138,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308597.80000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5188,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308647.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5238,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308697.8999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5288,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308747.69999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5337,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308797,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5388,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308848,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5439,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308898.5,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
5488,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308947.5,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
7475,,,,int,,,900,,,,,,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1,,,,,,,,,,,,,test,test
