responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
3552,raw_position_sample,2,2,int,,,900,1,2, coastal ,483,130,769886.2999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,421.40625,128.875,483.453125,1,2,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
3567,hover_association,2,2,int,,,900,1,2, coastal ,422,123,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.375,421.40625,138.375,483.453125,1,2,hover,499.1999999284744,499.1999999284744,0.9926970536388819,0.790625,19,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
3603,raw_position_sample,2,2,int,,,900,1,3, tram ,486,129,769937,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
3653,raw_position_sample,2,2,int,,,900,1,3, tram ,489,128,769987,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
3702,raw_position_sample,2,2,int,,,900,1,3, tram ,491,128,770036.1999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
3753,raw_position_sample,2,2,int,,,900,1,3, tram ,494,128,770087,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
3803,raw_position_sample,2,2,int,,,900,1,3, tram ,496,127,770136.8999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
3853,raw_position_sample,2,2,int,,,900,1,3, tram ,498,127,770186.8999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
3903,raw_position_sample,2,2,int,,,900,1,3, tram ,503,127,770237,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
3952,raw_position_sample,2,2,int,,,900,1,3, tram ,509,127,770286.6999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4001,raw_position_sample,2,2,int,,,900,1,3, tram ,514,127,770335.7999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4051,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,770385.6000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4102,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,770436.1000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4153,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,770487.6000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4202,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,770536.5,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4253,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,770587.1000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4303,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,770637,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4352,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,770686.1999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4403,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,770737.2999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4452,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,770786.6999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4503,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,770837.1999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4553,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,770887.1000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4603,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,770937.2999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4653,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,770987.7999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4703,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,771037.1999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4753,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,771087.6999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4803,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,771137.1000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4853,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,771187,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4902,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,771236.5,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
4953,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,771287,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5003,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,771337.5,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5053,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,771386.8999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5102,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,771436.5,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5152,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,771486.6000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5202,raw_position_sample,2,2,int,,,900,1,3, tram ,517,126,771536,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5253,raw_position_sample,2,2,int,,,900,1,3, tram ,522,125,771587.2999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,483.453125,128.875,524.46875,1,3,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5284,hover_association,2,2,int,,,900,1,3, tram ,484,129,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.375,483.453125,138.375,524.46875,1,3,hover,1717.3000000715256,1717.3000000715256,0.9885714285714285,0.640625,19,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5301,raw_position_sample,2,2,int,,,900,1,4, arrived ,528,124,771635.7999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,524.46875,128.875,584.5,1,4,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5353,raw_position_sample,2,2,int,,,900,1,4, arrived ,535,125,771687.1000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,524.46875,128.875,584.5,1,4,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5402,raw_position_sample,2,2,int,,,900,1,4, arrived ,543,127,771736.7999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,524.46875,128.875,584.5,1,4,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5452,raw_position_sample,2,2,int,,,900,1,4, arrived ,551,128,771786.7999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,524.46875,128.875,584.5,1,4,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5502,raw_position_sample,2,2,int,,,900,1,4, arrived ,562,129,771836.5,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,524.46875,128.875,584.5,1,4,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5552,raw_position_sample,2,2,int,,,900,1,4, arrived ,571,129,771886.1999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,524.46875,128.875,584.5,1,4,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5603,raw_position_sample,2,2,int,,,900,1,4, arrived ,578,129,771937.5,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,524.46875,128.875,584.5,1,4,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5650,hover_association,2,2,int,,,900,1,4, arrived ,526,124,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.375,524.46875,138.375,584.5,1,4,hover,366.1999999284744,366.1999999284744,0.9750130140551796,0.765625,19,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5653,raw_position_sample,2,2,int,,,900,1,5, at ,585,129,771986.8999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,584.5,128.875,604.515625,1,5,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5702,raw_position_sample,2,2,int,,,900,1,5, at ,593,128,772036.6999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,584.5,128.875,604.515625,1,5,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5752,raw_position_sample,2,2,int,,,900,1,5, at ,599,127,772086.5,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,584.5,128.875,604.515625,1,5,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5803,raw_position_sample,2,2,int,,,900,1,5, at ,604,127,772137.1999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,584.5,128.875,604.515625,1,5,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5818,hover_association,2,2,int,,,900,1,5, at ,585,129,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.375,584.5,138.375,604.515625,1,5,hover,167.60000002384186,167.60000002384186,0.9742388758782201,0.715625,19,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5852,raw_position_sample,2,2,int,,,900,1,6, the ,609,127,772186.6000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5901,raw_position_sample,2,2,int,,,900,1,6, the ,616,127,772235.6000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
5952,raw_position_sample,2,2,int,,,900,1,6, the ,623,127,772285.7999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6001,raw_position_sample,2,2,int,,,900,1,6, the ,628,127,772335.6999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6052,raw_position_sample,2,2,int,,,900,1,6, the ,631,127,772386.6000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6102,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,772436.3999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6153,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,772487,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6203,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,772537.6000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6253,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,772587,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6303,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,772637.6000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6353,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,772687.3999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6403,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,772737.2999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6452,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,772786,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6503,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,772836.8999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6553,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,772887.1000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6603,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,772937.5,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6653,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,772987.5,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6703,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,773036.8999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6753,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,773087.3999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6803,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,773136.7999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
6853,raw_position_sample,2,2,int,,,900,1,6, the ,632,127,773187.2999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.875,604.515625,128.875,634.546875,1,6,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
