responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
53689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,107, kings ,813,410,1265937.6999999993,,,,,,,399.7388000488281,807.9627075195312,419.7985019683838,854.9776344299316,8,5,,,advanced,5,,,,,,,,,,,,,,
53742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,107, kings ,823,409,1265990.6999999993,,,,,,,399.7388000488281,807.9627075195312,419.7985019683838,854.9776344299316,8,5,,,advanced,5,,,,,,,,,,,,,,
53788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,107, kings ,831,409,1266036.8000000007,,,,,,,399.7388000488281,807.9627075195312,419.7985019683838,854.9776344299316,8,5,,,advanced,5,,,,,,,,,,,,,,
53843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,107, kings ,838,409,1266091.8999999985,,,,,,,399.7388000488281,807.9627075195312,419.7985019683838,854.9776344299316,8,5,,,advanced,5,,,,,,,,,,,,,,
53891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,107, kings ,838,409,1266139.5,,,,,,,399.7388000488281,807.9627075195312,419.7985019683838,854.9776344299316,8,5,,,advanced,5,,,,,,,,,,,,,,
53937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,107, kings ,838,409,1266185.8999999985,,,,,,,399.7388000488281,807.9627075195312,419.7985019683838,854.9776344299316,8,5,,,advanced,5,,,,,,,,,,,,,,
53994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,107, kings ,843,409,1266242.5,,,,,,,399.7388000488281,807.9627075195312,419.7985019683838,854.9776344299316,8,5,,,advanced,5,,,,,,,,,,,,,,
54038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,107, kings ,849,409,1266286.5999999978,,,,,,,399.7388000488281,807.9627075195312,419.7985019683838,854.9776344299316,8,5,,,advanced,5,,,,,,,,,,,,,,
54066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,107, kings ,808,410,,hover,400.1000000014901,400.1000000014901,0.9792062315948539,0.48078193599410346,159,389.7705125808716,807.9627017974854,429.76678943634033,854.977617263794,8,5,,,advanced,5,,,,,,,,,,,,,,
54090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,108, used ,861,409,1266339,,,,,,,399.7388000488281,854.9776000976562,419.7985019683838,899.003719329834,8,6,,,advanced,5,,,,,,,,,,,,,,
54138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,108, used ,869,411,1266386.6999999993,,,,,,,399.7388000488281,854.9776000976562,419.7985019683838,899.003719329834,8,6,,,advanced,5,,,,,,,,,,,,,,
54188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,108, used ,876,413,1266436.5999999978,,,,,,,399.7388000488281,854.9776000976562,419.7985019683838,899.003719329834,8,6,,,advanced,5,,,,,,,,,,,,,,
54239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,108, used ,882,414,1266487.6999999993,,,,,,,399.7388000488281,854.9776000976562,419.7985019683838,899.003719329834,8,6,,,advanced,5,,,,,,,,,,,,,,
54287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,108, used ,887,414,1266535.6999999993,,,,,,,399.7388000488281,854.9776000976562,419.7985019683838,899.003719329834,8,6,,,advanced,5,,,,,,,,,,,,,,
54340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,108, used ,892,416,1266588.5,,,,,,,399.7388000488281,854.9776000976562,419.7985019683838,899.003719329834,8,6,,,advanced,5,,,,,,,,,,,,,,
54387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,108, used ,899,416,1266635.8999999985,,,,,,,399.7388000488281,854.9776000976562,419.7985019683838,899.003719329834,8,6,,,advanced,5,,,,,,,,,,,,,,
54391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,108, used ,856,409,,hover,324.79999999701977,324.79999999701977,0.9999154765730607,0.6557982262677038,159,389.7705125808716,854.977617263794,429.76678943634033,899.0037212371826,8,6,,,advanced,5,,,,,,,,,,,,,,
54438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,109, to ,910,414,1266686.5,,,,,,,399.7388000488281,899.0037231445312,419.7985019683838,919.018648147583,8,7,,,advanced,5,,,,,,,,,,,,,,
54472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,109, to ,900,416,,hover,81.10000000149012,81.10000000149012,0.999067573944045,0.605793571903818,159,389.7705125808716,899.0037212371826,429.76678943634033,919.0186624526978,8,7,,,advanced,5,,,,,,,,,,,,,,
54487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,110, stand ,924,412,1266736,,,,,,,399.7388000488281,919.0186767578125,419.7985019683838,968.048526763916,8,8,,,advanced,5,,,,,,,,,,,,,,
54541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,110, stand ,934,412,1266789.5999999978,,,,,,,399.7388000488281,919.0186767578125,419.7985019683838,968.048526763916,8,8,,,advanced,5,,,,,,,,,,,,,,
54587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,110, stand ,942,412,1266835.8000000007,,,,,,,399.7388000488281,919.0186767578125,419.7985019683838,968.048526763916,8,8,,,advanced,5,,,,,,,,,,,,,,
54638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,110, stand ,947,412,1266886.8999999985,,,,,,,399.7388000488281,919.0186767578125,419.7985019683838,968.048526763916,8,8,,,advanced,5,,,,,,,,,,,,,,
54691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,110, stand ,952,412,1266939.5999999978,,,,,,,399.7388000488281,919.0186767578125,419.7985019683838,968.048526763916,8,8,,,advanced,5,,,,,,,,,,,,,,
54739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,110, stand ,957,412,1266987.5,,,,,,,399.7388000488281,919.0186767578125,419.7985019683838,968.048526763916,8,8,,,advanced,5,,,,,,,,,,,,,,
54787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,110, stand ,962,410,1267035.8999999985,,,,,,,399.7388000488281,919.0186767578125,419.7985019683838,968.048526763916,8,8,,,advanced,5,,,,,,,,,,,,,,
54836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,110, stand ,920,414,,hover,363.69999999925494,363.69999999925494,0.9990102999643835,0.5057842631760463,159,389.7705125808716,919.0186624526978,429.76678943634033,968.0485248565674,8,8,,,advanced,5,,,,,,,,,,,,,,
54842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,111, on ,970,410,1267090.5,,,,,,,399.7388000488281,968.0485229492188,419.7985019683838,993.0671787261963,8,9,,,advanced,5,,,,,,,,,,,,,,
54890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,111, on ,973,410,1267139.0999999978,,,,,,,399.7388000488281,968.0485229492188,419.7985019683838,993.0671787261963,8,9,,,advanced,5,,,,,,,,,,,,,,
54939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,111, on ,976,410,1267187.5,,,,,,,399.7388000488281,968.0485229492188,419.7985019683838,993.0671787261963,8,9,,,advanced,5,,,,,,,,,,,,,,
54987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,111, on ,980,410,1267236.1999999993,,,,,,,399.7388000488281,968.0485229492188,419.7985019683838,993.0671787261963,8,9,,,advanced,5,,,,,,,,,,,,,,
55042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,111, on ,985,410,1267290.8000000007,,,,,,,399.7388000488281,968.0485229492188,419.7985019683838,993.0671787261963,8,9,,,advanced,5,,,,,,,,,,,,,,
55088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,111, on ,991,410,1267336.6999999993,,,,,,,399.7388000488281,968.0485229492188,419.7985019683838,993.0671787261963,8,9,,,advanced,5,,,,,,,,,,,,,,
55102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,111, on ,970,410,,hover,266.6000000014901,266.6000000014901,0.9973156528266686,0.5057842631760463,159,389.7705125808716,968.0485248565674,429.76678943634033,993.0671586990356,8,9,,,advanced,5,,,,,,,,,,,,,,
55139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,112, tiger ,997,410,1267387.5,,,,,,,399.7388000488281,993.067138671875,419.7985019683838,1033.0857963562012,8,10,,,advanced,5,,,,,,,,,,,,,,
55188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,112, tiger ,1001,410,1267436.8999999985,,,,,,,399.7388000488281,993.067138671875,419.7985019683838,1033.0857963562012,8,10,,,advanced,5,,,,,,,,,,,,,,
55238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,112, tiger ,1008,410,1267486.8000000007,,,,,,,399.7388000488281,993.067138671875,419.7985019683838,1033.0857963562012,8,10,,,advanced,5,,,,,,,,,,,,,,
55291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,112, tiger ,1015,410,1267539.8000000007,,,,,,,399.7388000488281,993.067138671875,419.7985019683838,1033.0857963562012,8,10,,,advanced,5,,,,,,,,,,,,,,
55337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,112, tiger ,1021,410,1267585.8999999985,,,,,,,399.7388000488281,993.067138671875,419.7985019683838,1033.0857963562012,8,10,,,advanced,5,,,,,,,,,,,,,,
55387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,112, tiger ,1030,411,1267636,,,,,,,399.7388000488281,993.067138671875,419.7985019683838,1033.0857963562012,8,10,,,advanced,5,,,,,,,,,,,,,,
55411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,112, tiger ,995,410,,hover,309.19999999925494,309.19999999925494,0.9978558522348703,0.5307865903579893,159,389.7705125808716,993.0671586990356,429.76678943634033,1033.0858058929443,8,10,,,advanced,5,,,,,,,,,,,,,,
55442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,113, skins ,1038,412,1267691.3999999985,,,,,,,399.7388000488281,1033.0858154296875,419.7985019683838,1079.093276977539,8,11,,,advanced,5,,,,,,,,,,,,,,
55491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,113, skins ,1045,412,1267739.8000000007,,,,,,,399.7388000488281,1033.0858154296875,419.7985019683838,1079.093276977539,8,11,,,advanced,5,,,,,,,,,,,,,,
55539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,113, skins ,1056,412,1267787.5,,,,,,,399.7388000488281,1033.0858154296875,419.7985019683838,1079.093276977539,8,11,,,advanced,5,,,,,,,,,,,,,,
55587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,113, skins ,1063,412,1267836,,,,,,,399.7388000488281,1033.0858154296875,419.7985019683838,1079.093276977539,8,11,,,advanced,5,,,,,,,,,,,,,,
55642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,113, skins ,1067,412,1267891,,,,,,,399.7388000488281,1033.0858154296875,419.7985019683838,1079.093276977539,8,11,,,advanced,5,,,,,,,,,,,,,,
55687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,113, skins ,1076,413,1267935.6999999993,,,,,,,399.7388000488281,1033.0858154296875,419.7985019683838,1079.093276977539,8,11,,,advanced,5,,,,,,,,,,,,,,
55702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,113, skins ,1034,411,,hover,290.8999999985099,290.8999999985099,0.9979727343969886,0.580791244721875,159,389.7705125808716,1033.0858058929443,429.76678943634033,1079.0932693481445,8,11,,,advanced,5,,,,,,,,,,,,,,
55740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,114, for ,1087,413,1267988.5,,,,,,,399.7388000488281,1079.09326171875,419.7985019683838,1105.0969924926758,8,12,,,advanced,5,,,,,,,,,,,,,,
55787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,114, for ,1094,413,1268036,,,,,,,399.7388000488281,1079.09326171875,419.7985019683838,1105.0969924926758,8,12,,,advanced,5,,,,,,,,,,,,,,
55838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,114, for ,1100,413,1268086.6999999993,,,,,,,399.7388000488281,1079.09326171875,419.7985019683838,1105.0969924926758,8,12,,,advanced,5,,,,,,,,,,,,,,
55872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,114, for ,1080,413,,hover,169.60000000149012,169.60000000149012,0.9962690305772843,0.580791244721875,159,389.7705125808716,1079.0932693481445,429.76678943634033,1105.0970191955566,8,12,,,advanced,5,,,,,,,,,,,,,,
55890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,115, special ,1109,413,1268138.8999999985,,,,,,,399.7388000488281,1105.0970458984375,419.7985019683838,1166.126895904541,8,13,,,advanced,5,,,,,,,,,,,,,,
55939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,115, special ,1118,413,1268188.3999999985,,,,,,,399.7388000488281,1105.0970458984375,419.7985019683838,1166.126895904541,8,13,,,advanced,5,,,,,,,,,,,,,,
55987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,115, special ,1125,414,1268236,,,,,,,399.7388000488281,1105.0970458984375,419.7985019683838,1166.126895904541,8,13,,,advanced,5,,,,,,,,,,,,,,
56042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,115, special ,1136,414,1268291.3000000007,,,,,,,399.7388000488281,1105.0970458984375,419.7985019683838,1166.126895904541,8,13,,,advanced,5,,,,,,,,,,,,,,
56090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,115, special ,1144,414,1268338.6999999993,,,,,,,399.7388000488281,1105.0970458984375,419.7985019683838,1166.126895904541,8,13,,,advanced,5,,,,,,,,,,,,,,
56139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,115, special ,1156,414,1268388.3000000007,,,,,,,399.7388000488281,1105.0970458984375,419.7985019683838,1166.126895904541,8,13,,,advanced,5,,,,,,,,,,,,,,
56169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,115, special ,1106,413,,hover,297,297,0.9815358617929717,0.605793571903818,159,389.7705125808716,1105.0970191955566,429.76678943634033,1166.1268634796143,8,13,,,advanced,5,,,,,,,,,,,,,,
56188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,116, occasions. ,1171,414,1268436.5999999978,,,,,,,399.7388000488281,1166.1268310546875,419.7985019683838,1251.1566848754883,8,14,,,advanced,5,,,,,,,,,,,,,,
56238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,116, occasions. ,1174,414,1268486.8999999985,,,,,,,399.7388000488281,1166.1268310546875,419.7985019683838,1251.1566848754883,8,14,,,advanced,5,,,,,,,,,,,,,,
56300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,116, occasions. ,1174,414,1268548.6999999993,,,,,,,399.7388000488281,1166.1268310546875,419.7985019683838,1251.1566848754883,8,14,,,advanced,5,,,,,,,,,,,,,,
56346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,116, occasions. ,1174,414,1268595,,,,,,,399.7388000488281,1166.1268310546875,419.7985019683838,1251.1566848754883,8,14,,,advanced,5,,,,,,,,,,,,,,
56393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,116, occasions. ,1174,414,1268641.3999999985,,,,,,,399.7388000488281,1166.1268310546875,419.7985019683838,1251.1566848754883,8,14,,,advanced,5,,,,,,,,,,,,,,
56418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,116, occasions. ,1167,414,,hover,248.80000000074506,248.80000000074506,0.057310910929682435,0.6557982262677038,159,389.7705125808716,1166.1268634796143,429.76678943634033,1251.1566848754883,8,14,,,advanced,5,,,,,,,,,,,,,,
56437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,115, special ,1141,422,1268685.8999999985,,,,,,,399.7388000488281,1105.0970458984375,419.7985019683838,1166.126895904541,8,13,,,advanced,5,,,,,,,,,,,,,,
56454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,115, special ,1166,417,,hover,36.19999999925494,36.19999999925494,0.2114208377197828,0.9058214980871327,159,389.7705125808716,1105.0970191955566,429.76678943634033,1166.1268634796143,8,13,,,advanced,5,,,,,,,,,,,,,,
56466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,114, for ,1105,427,,hover,11.899999998509884,11.899999998509884,0.3425171640290128,0.9808284796329615,159,389.7705125808716,1079.0932693481445,429.76678943634033,1105.0970191955566,8,12,,,advanced,5,,,,,,,,,,,,,,
56473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,127, of ,1071,432,,hover,6.600000001490116,6.600000001490116,0.15939656036242744,0.05583546117879014,159,429.76678943634033,1067.8096923828125,469.7630662918091,1087.8246011734009,9,11,,,advanced,5,,,,,,,,,,,,,,
56484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,126, walls ,1054,432,,hover,11.600000001490116,11.600000001490116,0.27089581753677994,0.10584011554267594,159,429.76678943634033,1022.8096866607666,469.7630662918091,1067.8096923828125,9,10,,,advanced,5,,,,,,,,,,,,,,
56491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,125, the ,998,436,1268740,,,,,,,439.7350769042969,992.7872924804688,459.79477882385254,1022.8096809387207,9,9,,,advanced,5,,,,,,,,,,,,,,
56496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,125, the ,1017,434,,hover,12.099999997764826,12.099999997764826,0.17362675802326255,0.15584476990656174,159,429.76678943634033,992.7873125076294,469.7630662918091,1022.8096866607666,9,9,,,advanced,5,,,,,,,,,,,,,,
56502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,124, on ,980,437,,hover,6.100000001490116,6.100000001490116,0.4888890040915276,0.18084709708850463,159,429.76678943634033,967.7686519622803,469.7630662918091,992.7873125076294,9,8,,,advanced,5,,,,,,,,,,,,,,
56521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,123, heads ,962,437,,hover,18.699999999254942,18.699999999254942,0.26400122700425993,0.18084709708850463,159,429.76678943634033,913.7350673675537,469.7630662918091,967.7686519622803,9,7,,,advanced,5,,,,,,,,,,,,,,
56539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,122, tiger ,913,437,,hover,17.800000000745058,17.800000000745058,0.2819580696083755,0.18084709708850463,159,429.76678943634033,873.7164192199707,469.7630662918091,913.7350673675537,9,6,,,advanced,5,,,,,,,,,,,,,,
56540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,121, mounted ,873,437,1268788.8000000007,,,,,,,439.7350769042969,798.671630859375,459.79477882385254,873.7164077758789,9,5,,,advanced,5,,,,,,,,,,,,,,
56588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,121, mounted ,801,442,1268836.3999999985,,,,,,,439.7350769042969,798.671630859375,459.79477882385254,873.7164077758789,9,5,,,advanced,5,,,,,,,,,,,,,,
56594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,121, mounted ,873,437,,hover,54.69999999925494,54.69999999925494,0.031026418218510304,0.30585873299821914,159,429.76678943634033,798.6716289520264,469.7630662918091,873.7164192199707,9,5,,,advanced,5,,,,,,,,,,,,,,
56636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,120, have ,795,442,,hover,42.19999999925494,42.19999999925494,0.07619326578624862,0.4058680417259907,159,429.76678943634033,754.6455059051514,469.7630662918091,798.6716289520264,9,4,,,advanced,5,,,,,,,,,,,,,,
56639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,119, Nepali ,752,446,1268887.8000000007,,,,,,,439.7350769042969,698.619384765625,459.79477882385254,754.6455039978027,9,3,,,advanced,5,,,,,,,,,,,,,,
56691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,119, Nepali ,709,451,1268939.5999999978,,,,,,,439.7350769042969,698.619384765625,459.79477882385254,754.6455039978027,9,3,,,advanced,5,,,,,,,,,,,,,,
56715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,18,5,10,11,119, Nepali ,752,446,,hover,78.90000000223517,78.90000000223517,0.006793633216183687,0.5558820048176482,159,429.76678943634033,698.6193790435791,469.7630662918091,754.6455059051514,9,3,,,advanced,5,,,,,,,,,,,,,,
56740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,118, affluent ,682,452,1268988.6999999993,,,,,,,439.7350769042969,634.9029541015625,459.79477882385254,698.6193733215332,9,2,,,advanced,5,,,,,,,,,,,,,,
56788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,18,5,10,11,118, affluent ,647,450,1269036.8000000007,,,,,,,439.7350769042969,634.9029541015625,459.79477882385254,698.6193733215332,9,2,,,advanced,5,,,,,,,,,,,,,,
