responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,29, deserts ,426,183,194158,190.06666564941406,408.41668701171875,210.06666564941406,472.4666748046875,3,1,,,,,,,,,elementary,3,,,,,,,,,,,,
2428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,29, deserts ,430,182,,180.06666564941406,408.41668701171875,220.06666564941406,472.4666748046875,3,1,hover,117,117,0.2901376507416178,0.023333358764648437,117,,,elementary,3,,,,,,,,,,,,
2442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,16, solar ,439,173,194208,150.06666564941406,408.41668701171875,170.06666564941406,452.45001220703125,2,1,,,,,,,,,elementary,3,,,,,,,,,,,,
2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,16, solar ,439,173,,140.06666564941406,408.41668701171875,180.06666564941406,452.45001220703125,2,1,hover,17,17,0.694549249974357,0.8233333587646484,117,,,elementary,3,,,,,,,,,,,,
2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,17, energy. ,486,161,194261,150.06666564941406,452.45001220703125,170.06666564941406,516.183349609375,2,2,,,,,,,,,elementary,3,,,,,,,,,,,,
2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,17, energy. ,453,168,,140.06666564941406,452.45001220703125,180.06666564941406,516.183349609375,2,2,hover,52,52,0.5264119087498934,0.5233333587646485,117,,,elementary,3,,,,,,,,,,,,
2512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,18, In ,517,158,,140.06666564941406,516.183349609375,180.06666564941406,536.2000122070312,2,3,hover,15,15,0.04079852905751739,0.4483333587646484,117,,,elementary,3,,,,,,,,,,,,
2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,19," 1986, ",574,162,194311,150.06666564941406,536.2000122070312,170.06666564941406,586.2666778564453,2,4,,,,,,,,,elementary,3,,,,,,,,,,,,
2546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,19," 1986, ",554,160,,140.06666564941406,536.2000122070312,180.06666564941406,586.2666702270508,2,4,hover,35,35,0.7549932287841968,0.5483333587646484,117,,,elementary,3,,,,,,,,,,,,
2562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,20, the ,592,164,,140.06666564941406,586.2666702270508,180.06666564941406,616.2999954223633,2,5,hover,15,15,0.19089893428930266,0.5983333587646484,117,,,elementary,3,,,,,,,,,,,,
2596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,21, German ,655,166,194362,150.06666564941406,616.2999877929688,170.06666564941406,686.3499908447266,2,6,,,,,,,,,elementary,3,,,,,,,,,,,,
2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,21, German ,618,165,,140.06666564941406,616.2999954223633,180.06666564941406,686.349983215332,2,6,hover,66,66,0.8522486078666968,0.6483333587646485,117,,,elementary,3,,,,,,,,,,,,
2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,22, scientist ,742,165,194413,150.06666564941406,686.3499755859375,170.06666564941406,756.38330078125,2,7,,,,,,,,,elementary,3,,,,,,,,,,,,
2662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,22, scientist ,714,165,,140.06666564941406,686.349983215332,180.06666564941406,756.38330078125,2,7,hover,34,34,0.7946220273270376,0.6233333587646485,117,,,elementary,3,,,,,,,,,,,,
2698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,23, Gerhard ,826,166,194463,150.06666564941406,756.38330078125,170.06666564941406,827.4499664306641,2,8,,,,,,,,,elementary,3,,,,,,,,,,,,
2711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,23, Gerhard ,779,166,,140.06666564941406,756.38330078125,180.06666564941406,827.4499893188477,2,8,hover,50,50,0.9795967794660849,0.6483333587646485,117,,,elementary,3,,,,,,,,,,,,
2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,24, Knies ,866,164,,140.06666564941406,827.4499893188477,180.06666564941406,877.4833450317383,2,9,hover,17,17,0.77048621128605,0.5983333587646484,117,,,elementary,3,,,,,,,,,,,,
2748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,25, said ,906,162,194514,150.06666564941406,877.4833374023438,170.06666564941406,915.5166625976562,2,10,,,,,,,,,elementary,3,,,,,,,,,,,,
2761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,25, said ,890,163,,140.06666564941406,877.4833450317383,180.06666564941406,915.5166625976562,2,10,hover,33,33,0.749780897205133,0.5483333587646484,117,,,elementary,3,,,,,,,,,,,,
2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,26, that ,942,162,194565,150.06666564941406,915.5166625976562,170.06666564941406,950.5500030517578,2,11,,,,,,,,,elementary,3,,,,,,,,,,,,
2811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,26, that ,926,162,,140.06666564941406,915.5166625976562,180.06666564941406,950.5499954223633,2,11,hover,50,50,0.7559468445339163,0.5483333587646484,117,,,elementary,3,,,,,,,,,,,,
2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,27, the ,960,162,194615,150.06666564941406,950.5499877929688,170.06666564941406,980.5833129882812,2,12,,,,,,,,,elementary,3,,,,,,,,,,,,
2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,27, the ,969,162,194666,150.06666564941406,950.5499877929688,170.06666564941406,980.5833129882812,2,12,,,,,,,,,elementary,3,,,,,,,,,,,,
2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,27, the ,972,163,194716,150.06666564941406,950.5499877929688,170.06666564941406,980.5833129882812,2,12,,,,,,,,,elementary,3,,,,,,,,,,,,
3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,27, the ,972,165,194766,150.06666564941406,950.5499877929688,170.06666564941406,980.5833129882812,2,12,,,,,,,,,elementary,3,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,27, the ,951,162,,140.06666564941406,950.5499954223633,180.06666564941406,980.5833129882812,2,12,hover,217,217,0.11487257676627138,0.7483333587646485,117,,,elementary,3,,,,,,,,,,,,
3046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,26, that ,926,174,,140.06666564941406,915.5166625976562,180.06666564941406,950.5499954223633,2,11,hover,17,17,0.2992389406625465,0.8483333587646484,117,,,elementary,3,,,,,,,,,,,,
3051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,39, power ,889,181,194817,190.06666564941406,846.8333129882812,210.06666564941406,900.8833160400391,3,11,,,,,,,,,elementary,3,,,,,,,,,,,,
3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,39, power ,889,181,,180.06666564941406,846.8333129882812,220.06666564941406,900.8833084106445,3,11,hover,16,16,0.7801422864556287,0.023333358764648437,117,,,elementary,3,,,,,,,,,,,,
3078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,38, make ,843,186,,180.06666564941406,797.7999877929688,220.06666564941406,846.8333129882812,3,10,hover,17,17,0.9218222918186322,0.14833335876464843,117,,,elementary,3,,,,,,,,,,,,
3096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,37, to ,793,193,,180.06666564941406,777.783332824707,220.06666564941406,797.7999877929688,3,9,hover,17,17,0.7602003031685574,0.3233333587646484,117,,,elementary,3,,,,,,,,,,,,
3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,36, hours ,733,195,194868,190.06666564941406,727.7333374023438,210.06666564941406,777.7833404541016,3,8,,,,,,,,,elementary,3,,,,,,,,,,,,
3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,36, hours ,733,195,,180.06666564941406,727.7333450317383,220.06666564941406,777.783332824707,3,8,hover,17,17,0.10522789715848048,0.37333335876464846,117,,,elementary,3,,,,,,,,,,,,
3128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,35, few ,700,195,,180.06666564941406,694.7166748046875,220.06666564941406,727.7333450317383,3,7,hover,16,16,0.16001992808420262,0.37333335876464846,117,,,elementary,3,,,,,,,,,,,,
3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,32, energy ,621,196,194918,190.06666564941406,600.61669921875,210.06666564941406,660.6833648681641,3,4,,,,,,,,,elementary,3,,,,,,,,,,,,
3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,32, energy ,654,195,,180.06666564941406,600.6166839599609,220.06666564941406,660.6833572387695,3,4,hover,33,33,0.339344846774297,0.3983333587646484,117,,,elementary,3,,,,,,,,,,,,
3178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,31, enough ,558,205,,180.06666564941406,535.5166702270508,220.06666564941406,600.6166839599609,3,3,hover,17,17,0.34536597588432105,0.6233333587646485,117,,,elementary,3,,,,,,,,,,,,
3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,30, receive ,489,220,194968,190.06666564941406,472.4666748046875,210.06666564941406,535.5166778564453,3,2,,,,,,,,,elementary,3,,,,,,,,,,,,
3211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,30, receive ,522,210,,180.06666564941406,472.4666748046875,220.06666564941406,535.5166702270508,3,2,hover,33,33,0.2622256367277748,0.9983333587646485,117,,,elementary,3,,,,,,,,,,,,
3229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,46, world ,451,230,,220.06666564941406,438.45001220703125,260.06665802001953,486.4833450317383,4,2,hover,17,17,0.2612766396778818,0.2483334061304867,117,,,elementary,3,,,,,,,,,,,,
3252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,45, the ,413,239,195018,230.06666564941406,408.41668701171875,250.06666564941406,438.45001220703125,4,1,,,,,,,,,elementary,3,,,,,,,,,,,,
3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,45, the ,432,236,,220.06666564941406,408.41668701171875,260.06665802001953,438.45001220703125,4,1,hover,33,33,0.1526075770323493,0.4733334490458391,117,,,elementary,3,,,,,,,,,,,,
3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,-1,999,382,239,195069,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,
3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,-1,999,358,236,195120,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,
3404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,-1,999,357,234,195170,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,
3454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,-1,999,374,222,195221,,,,,,,,,,,,,,,elementary,3,,,,,,,,,,,,
3505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,29, deserts ,426,198,195271,190.06666564941406,408.41668701171875,210.06666564941406,472.4666748046875,3,1,,,,,,,,,elementary,3,,,,,,,,,,,,
3556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,29, deserts ,443,196,195322,190.06666564941406,408.41668701171875,210.06666564941406,472.4666748046875,3,1,,,,,,,,,elementary,3,,,,,,,,,,,,
3606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,29, deserts ,466,199,195371,190.06666564941406,408.41668701171875,210.06666564941406,472.4666748046875,3,1,,,,,,,,,elementary,3,,,,,,,,,,,,
3611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,29, deserts ,410,204,,180.06666564941406,408.41668701171875,220.06666564941406,472.4666748046875,3,1,hover,133,133,0.8990370642131895,0.47333335876464844,117,,,elementary,3,,,,,,,,,,,,
3657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,30, receive ,494,204,195423,190.06666564941406,472.4666748046875,210.06666564941406,535.5166778564453,3,2,,,,,,,,,elementary,3,,,,,,,,,,,,
3695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,30, receive ,474,200,,180.06666564941406,472.4666748046875,220.06666564941406,535.5166702270508,3,2,hover,83,83,0.8014802357525433,0.7233333587646484,117,,,elementary,3,,,,,,,,,,,,
3707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,31, enough ,554,214,195473,190.06666564941406,535.5166625976562,210.06666564941406,600.6166687011719,3,3,,,,,,,,,elementary,3,,,,,,,,,,,,
3727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,31, enough ,554,214,,180.06666564941406,535.5166702270508,220.06666564941406,600.6166839599609,3,3,hover,34,34,0.6372245932719067,0.8483333587646484,117,,,elementary,3,,,,,,,,,,,,
3757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,32, energy ,635,214,195523,190.06666564941406,600.61669921875,210.06666564941406,660.6833648681641,3,4,,,,,,,,,elementary,3,,,,,,,,,,,,
3778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,32, energy ,613,214,,180.06666564941406,600.6166839599609,220.06666564941406,660.6833572387695,3,4,hover,49,49,0.888734353445084,0.8233333587646484,117,,,elementary,3,,,,,,,,,,,,
3795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,34, a ,681,208,,180.06666564941406,679.7000122070312,220.06666564941406,694.7166748046875,3,6,hover,18,18,0.08656968780610731,0.6983333587646484,117,,,elementary,3,,,,,,,,,,,,
3808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,35, few ,701,205,195574,190.06666564941406,694.7166748046875,210.06666564941406,727.7333526611328,3,7,,,,,,,,,elementary,3,,,,,,,,,,,,
3829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,35, few ,701,205,,180.06666564941406,694.7166748046875,220.06666564941406,727.7333450317383,3,7,hover,33,33,0.8263499925246577,0.49833335876464846,117,,,elementary,3,,,,,,,,,,,,
3857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,36, hours ,769,194,195624,190.06666564941406,727.7333374023438,210.06666564941406,777.7833404541016,3,8,,,,,,,,,elementary,3,,,,,,,,,,,,
3861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,36, hours ,751,196,,180.06666564941406,727.7333450317383,220.06666564941406,777.783332824707,3,8,hover,33,33,0.8245087918694567,0.34833335876464844,117,,,elementary,3,,,,,,,,,,,,
3878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,37, to ,790,192,,180.06666564941406,777.783332824707,220.06666564941406,797.7999877929688,3,9,hover,17,17,0.6103251114965832,0.29833335876464845,117,,,elementary,3,,,,,,,,,,,,
3908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,38, make ,820,193,195674,190.06666564941406,797.7999877929688,210.06666564941406,846.8333129882812,3,10,,,,,,,,,elementary,3,,,,,,,,,,,,
3928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,38, make ,804,192,,180.06666564941406,797.7999877929688,220.06666564941406,846.8333129882812,3,10,hover,50,50,0.7382736549650095,0.37333335876464846,117,,,elementary,3,,,,,,,,,,,,
3958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,39, power ,875,202,195724,190.06666564941406,846.8333129882812,210.06666564941406,900.8833160400391,3,11,,,,,,,,,elementary,3,,,,,,,,,,,,
3961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,39, power ,858,198,,180.06666564941406,846.8333129882812,220.06666564941406,900.8833084106445,3,11,hover,32,32,0.5211228380616058,0.5483333587646484,117,,,elementary,3,,,,,,,,,,,,
3994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,40, for ,906,206,,180.06666564941406,900.8833084106445,220.06666564941406,926.8999938964844,3,12,hover,34,34,0.9654070501419477,0.6733333587646484,117,,,elementary,3,,,,,,,,,,,,
4008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,41, all ,947,208,195775,190.06666564941406,926.9000244140625,210.06666564941406,949.9167022705078,3,13,,,,,,,,,elementary,3,,,,,,,,,,,,
4011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,41, all ,947,208,,180.06666564941406,926.8999938964844,220.06666564941406,949.9166946411133,3,13,hover,17,17,0.8732792039365629,0.6983333587646484,117,,,elementary,3,,,,,,,,,,,,
4028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,42, the ,974,210,,180.06666564941406,949.9166946411133,220.06666564941406,979.9500122070312,3,14,hover,16,16,0.8018862819942554,0.7483333587646485,117,,,elementary,3,,,,,,,,,,,,
4060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,43, people ,1006,211,195826,190.06666564941406,979.9500122070312,210.06666564941406,1039.0333557128906,3,15,,,,,,,,,elementary,3,,,,,,,,,,,,
4110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,43, people ,1026,211,195876,190.06666564941406,979.9500122070312,210.06666564941406,1039.0333557128906,3,15,,,,,,,,,elementary,3,,,,,,,,,,,,
4160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,43, people ,1023,211,195926,190.06666564941406,979.9500122070312,210.06666564941406,1039.0333557128906,3,15,,,,,,,,,elementary,3,,,,,,,,,,,,
4195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,43, people ,990,210,,180.06666564941406,979.9500122070312,220.06666564941406,1039.0333404541016,3,15,hover,167,167,0.37320151804518753,0.7983333587646484,117,,,elementary,3,,,,,,,,,,,,
4211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,42, the ,977,214,195977,190.06666564941406,949.9166870117188,210.06666564941406,979.9500122070312,3,14,,,,,,,,,elementary,3,,,,,,,,,,,,
4212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,42, the ,977,214,,180.06666564941406,949.9166946411133,220.06666564941406,979.9500122070312,3,14,hover,18,18,0.9017753466443899,0.8483333587646484,117,,,elementary,3,,,,,,,,,,,,
4228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,40, for ,910,218,,180.06666564941406,900.8833084106445,220.06666564941406,926.8999938964844,3,12,hover,16,16,0.3504171042201909,0.9483333587646484,117,,,elementary,3,,,,,,,,,,,,
4246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,39, power ,864,219,,180.06666564941406,846.8333129882812,220.06666564941406,900.8833084106445,3,11,hover,18,18,0.3176075571805877,0.9733333587646484,117,,,elementary,3,,,,,,,,,,,,
4262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,56, capture ,824,222,,220.06666564941406,805.7666625976562,260.06665802001953,870.8333206176758,4,12,hover,15,15,0.2802255096109864,0.04833336798350677,117,,,elementary,3,,,,,,,,,,,,
4264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,54, is ,778,224,196030,230.06666564941406,767.75,250.06666564941406,785.75,4,10,,,,,,,,,elementary,3,,,,,,,,,,,,
4277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,54, is ,778,224,,220.06666564941406,767.7500152587891,260.06665802001953,785.75,4,10,hover,17,17,0.5694440794576683,0.09833337752025176,117,,,elementary,3,,,,,,,,,,,,
4311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,53, challenge ,755,226,,220.06666564941406,685.6500244140625,260.06665802001953,767.7500152587891,4,9,hover,33,33,0.4671130312117543,0.2483334061304867,117,,,elementary,3,,,,,,,,,,,,
4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,52, the ,669,242,196081,230.06666564941406,655.61669921875,250.06666564941406,685.6500244140625,4,8,,,,,,,,,elementary,3,,,,,,,,,,,,
4328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,52, the ,669,242,,220.06666564941406,655.6166687011719,260.06665802001953,685.6500244140625,4,8,hover,16,16,0.4456155824466815,0.5483334633509566,117,,,elementary,3,,,,,,,,,,,,
4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,51, But ,643,246,,220.06666564941406,623.599983215332,260.06665802001953,655.6166687011719,4,7,hover,17,17,0.6059345772456083,0.6483334824244465,117,,,elementary,3,,,,,,,,,,,,
4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,50, year. ,590,254,196131,230.06666564941406,579.566650390625,250.06666564941406,623.5999908447266,4,6,,,,,,,,,elementary,3,,,,,,,,,,,,
4378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,50, year. ,621,250,,220.06666564941406,579.5666580200195,260.06665802001953,623.599983215332,4,6,hover,34,34,0.23694195098150647,0.8483335205714265,117,,,elementary,3,,,,,,,,,,,,
4415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,49, whole ,530,256,196181,230.06666564941406,527.5166625976562,250.06666564941406,579.5666656494141,4,5,,,,,,,,,elementary,3,,,,,,,,,,,,
4428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,49, whole ,570,254,,220.06666564941406,527.5166625976562,260.06665802001953,579.5666580200195,4,5,hover,49,49,0.04771061711326845,0.8983335301081715,117,,,elementary,3,,,,,,,,,,,,
4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,48, a ,517,257,,220.06666564941406,512.5,260.06665802001953,527.5166625976562,4,4,hover,17,17,0.2996671178256575,0.923333534876544,117,,,elementary,3,,,,,,,,,,,,
4460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,17,3,8,9,47, for ,508,258,,220.06666564941406,486.4833450317383,260.06665802001953,512.5,4,3,hover,17,17,0.8270338748202009,0.9483335396449165,117,,,elementary,3,,,,,,,,,,,,
4466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,17,3,8,9,66, needed. ,501,261,196232,270.066650390625,494.4666748046875,290.066650390625,564.5666809082031,5,4,,,,,,,,,elementary,3,,,,,,,,,,,,
