responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
268994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,393718,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
270028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,394751,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
271036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,395760,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
272039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,396763,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
273044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,397767,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
274069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,398790,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
275076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,399799,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
276081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,400805,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
277082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,401806,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
278085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,402809,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
279090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,403814,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
280123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,404846,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
281126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,405849,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
282140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,406863,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
283154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,407878,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
284157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,408882,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
285163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,409887,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
286180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,410904,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
287186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,411910,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
288219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,412943,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
289224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,413947,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
290229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,414954,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
291236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,415961,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
292244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,416968,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
293262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,417986,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
294264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,418988,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
295268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,419991,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
296270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,420994,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
297287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,422011,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
298364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,423087,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
299375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,424098,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
300410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,425134,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
301473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,426196,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
302488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,427212,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
303511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,428235,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
304612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,429336,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
305660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,430384,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
306683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,431406,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
307685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,432410,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
308688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,433412,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
309722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,434445,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
310761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,435484,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
311810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,436534,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
312963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,437686,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
313974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,438698,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
314978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,439701,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
316002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,440726,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
317004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,441728,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
318035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,442759,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
319041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,443764,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
320054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,444778,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
321058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,445782,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
322062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,446786,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
323064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,447788,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
324067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,448790,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
325091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,449814,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
326103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,450827,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
327108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,451832,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
328150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,452874,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
329156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,453880,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
330175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,454898,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
331178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,455903,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
332199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,456922,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
333202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,457926,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
334239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,458963,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
335242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,459966,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
336243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,460967,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
337254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,461978,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
338259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,462983,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
339317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,464040,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
340328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,465052,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
341341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,466064,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
342351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,467075,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
343354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,468078,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
344359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,469083,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
345388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,470113,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
346417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,471140,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
347426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,472150,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
348447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,473171,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
349449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,474173,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
350453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,475177,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
351458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,476182,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
352471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,477195,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
353471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,478195,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
354475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,479199,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
355495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,480219,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
356511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,481235,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
357548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,482272,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
358568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,483292,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
359574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,484298,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
360575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,485299,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
361622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,486346,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
362622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,487347,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
363628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,488352,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
364635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,489359,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
365636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,490359,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
366642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,491366,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
367658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,492382,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
368659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,493383,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
369667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,494390,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
370694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,495418,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
371702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,496425,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
372735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,497459,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
373751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,498474,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
374757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,499481,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
375788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,500511,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
376791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,501515,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
377825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,502549,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
378858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,503582,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
379894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,504617,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
380896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,505620,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
381899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,506622,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
382906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,507629,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
383952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,508675,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
384954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,509677,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
385994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,510718,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
387013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,511736,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
388022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,512745,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
389024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,513748,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
390029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,514753,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
391032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,515755,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
392035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,516759,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
393055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,517778,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
394056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,518779,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
395058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,404,286,519782,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
