responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
5660,raw_position_sample,2,2,int,,,900,1,10, early. ,834,114,111894.10000002384,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,808.59375,129.7734375,856.2890625,1,10,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
5710,raw_position_sample,2,2,int,,,900,1,10, early. ,844,116,111944.10000002384,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,808.59375,129.7734375,856.2890625,1,10,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
5760,raw_position_sample,2,2,int,,,900,1,10, early. ,852,117,111994.5,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,808.59375,129.7734375,856.2890625,1,10,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
5782,hover_association,2,2,int,,,900,1,10, early. ,809,113,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,808.59375,139.5234375,856.2890625,1,10,hover,282.2999999523163,282.2999999523163,0.972972972972973,0.4369140625,19,,,,,,,,,,,,,,,raiTest,raiTest
5810,raw_position_sample,2,2,int,,,900,1,11, Commuters ,862,117,112044.70000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,856.2890625,129.7734375,954.3046875,1,11,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
5860,raw_position_sample,2,2,int,,,900,1,11, Commuters ,871,117,112094.60000002384,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,856.2890625,129.7734375,954.3046875,1,11,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
5910,raw_position_sample,2,2,int,,,900,1,11, Commuters ,878,116,112144.20000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,856.2890625,129.7734375,954.3046875,1,11,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
5960,raw_position_sample,2,2,int,,,900,1,11, Commuters ,883,116,112194.29999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,856.2890625,129.7734375,954.3046875,1,11,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6010,raw_position_sample,2,2,int,,,900,1,11, Commuters ,890,116,112244.20000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,856.2890625,129.7734375,954.3046875,1,11,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6060,raw_position_sample,2,2,int,,,900,1,11, Commuters ,899,116,112294.10000002384,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,856.2890625,129.7734375,954.3046875,1,11,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6110,raw_position_sample,2,2,int,,,900,1,11, Commuters ,911,116,112344.10000002384,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,856.2890625,129.7734375,954.3046875,1,11,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6160,raw_position_sample,2,2,int,,,900,1,11, Commuters ,922,117,112394.20000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,856.2890625,129.7734375,954.3046875,1,11,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6210,raw_position_sample,2,2,int,,,900,1,11, Commuters ,938,117,112444.10000002384,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,856.2890625,129.7734375,954.3046875,1,11,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6249,hover_association,2,2,int,,,900,1,11, Commuters ,858,117,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,856.2890625,139.5234375,954.3046875,1,11,hover,467.7000000476837,467.7000000476837,0.9458791646739997,0.4369140625,19,,,,,,,,,,,,,,,raiTest,raiTest
6259,raw_position_sample,2,2,int,,,900,1,12, stepped ,955,117,112494,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,954.3046875,129.7734375,1023.3671875,1,12,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6310,raw_position_sample,2,2,int,,,900,1,12, stepped ,973,115,112544.20000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,954.3046875,129.7734375,1023.3671875,1,12,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6360,raw_position_sample,2,2,int,,,900,1,12, stepped ,985,113,112594.39999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,954.3046875,129.7734375,1023.3671875,1,12,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6410,raw_position_sample,2,2,int,,,900,1,12, stepped ,993,113,112644,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,954.3046875,129.7734375,1023.3671875,1,12,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6460,raw_position_sample,2,2,int,,,900,1,12, stepped ,1000,113,112694.5,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,954.3046875,129.7734375,1023.3671875,1,12,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6509,raw_position_sample,2,2,int,,,900,1,12, stepped ,1005,113,112743.70000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,954.3046875,129.7734375,1023.3671875,1,12,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6560,raw_position_sample,2,2,int,,,900,1,12, stepped ,1011,116,112794.39999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,954.3046875,129.7734375,1023.3671875,1,12,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6610,raw_position_sample,2,2,int,,,900,1,12, stepped ,1016,119,112844.5,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,954.3046875,129.7734375,1023.3671875,1,12,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6660,raw_position_sample,2,2,int,,,900,1,12, stepped ,1019,119,112894.29999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,954.3046875,129.7734375,1023.3671875,1,12,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6710,raw_position_sample,2,2,int,,,900,1,12, stepped ,1019,119,112944.79999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,954.3046875,129.7734375,1023.3671875,1,12,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6760,raw_position_sample,2,2,int,,,900,1,12, stepped ,1010,119,112994.29999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,954.3046875,129.7734375,1023.3671875,1,12,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6810,raw_position_sample,2,2,int,,,900,1,12, stepped ,985,122,113044.20000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,954.3046875,129.7734375,1023.3671875,1,12,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6832,hover_association,2,2,int,,,900,1,12, stepped ,955,117,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,954.3046875,139.5234375,1023.3671875,1,12,hover,583.2999999523163,583.2999999523163,0.18382352941176472,0.5869140625,19,,,,,,,,,,,,,,,raiTest,raiTest
6860,raw_position_sample,2,2,int,,,900,1,11, Commuters ,929,124,113094.29999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,856.2890625,129.7734375,954.3046875,1,11,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6899,hover_association,2,2,int,,,900,1,11, Commuters ,950,124,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,856.2890625,139.5234375,954.3046875,1,11,hover,66.60000002384186,66.60000002384186,0.252112227004623,0.6119140625,19,,,,,,,,,,,,,,,raiTest,raiTest
6909,raw_position_sample,2,2,int,,,900,1,10, early. ,852,124,113144,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,808.59375,129.7734375,856.2890625,1,10,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6933,hover_association,2,2,int,,,900,1,10, early. ,852,124,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,808.59375,139.5234375,856.2890625,1,10,hover,33.39999997615814,33.39999997615814,0.2601146601146601,0.5869140625,19,,,,,,,,,,,,,,,raiTest,raiTest
6959,raw_position_sample,2,2,int,,,900,1,9, minutes ,753,123,113194,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,740.5625,129.7734375,808.59375,1,9,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
6966,hover_association,2,2,int,,,900,1,9, minutes ,786,123,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,740.5625,139.5234375,808.59375,1,9,hover,33.39999997615814,33.39999997615814,0.18282039503904457,0.5869140625,19,,,,,,,,,,,,,,,raiTest,raiTest
6983,hover_association,2,2,int,,,900,1,8, two ,724,128,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,707.546875,139.5234375,740.5625,1,8,hover,16.700000047683716,16.700000047683716,0.49834358731661144,0.7119140625,19,,,,,,,,,,,,,,,raiTest,raiTest
7011,raw_position_sample,2,2,int,,,900,1,7, station ,674,138,113245.5,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,649.5078125,129.7734375,707.546875,1,7,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7022,hover_association,2,2,int,,,900,1,7, station ,698,134,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,649.5078125,139.5234375,707.546875,1,7,hover,39.799999952316284,39.799999952316284,0.4219948849104859,0.9619140625,19,,,,,,,,,,,,,,,raiTest,raiTest
7060,raw_position_sample,2,2,int,,,900,1,19, raised. ,611,145,113294.39999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,594.4765625,169.7734375,648.5078125,2,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7066,hover_association,2,2,int,,,900,1,19, raised. ,632,143,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5234375,594.4765625,179.5234375,652.11015625,2,6,hover,43.5,43.5,0.2866980249691611,0.1369140625,19,,,,,,,,,,,,,,,raiTest,raiTest
7110,raw_position_sample,2,2,int,,,900,1,18, collars ,555,152,113344.39999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,537.4609375,169.7734375,594.4765625,2,5,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7116,hover_association,2,2,int,,,900,1,18, collars ,591,147,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5234375,537.4609375,179.5234375,594.4765625,2,5,hover,49.90000009536743,49.90000009536743,0.3076185256234585,0.3119140625,19,,,,,,,,,,,,,,,raiTest,raiTest
7160,raw_position_sample,2,2,int,,,900,1,17, their ,501,157,113394.29999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,497.4375,169.7734375,537.4609375,2,4,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7166,hover_association,2,2,int,,,900,1,17, their ,534,154,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5234375,497.4375,179.5234375,537.4609375,2,4,hover,50,50,0.0890103455006832,0.4369140625,19,,,,,,,,,,,,,,,raiTest,raiTest
7209,raw_position_sample,2,2,int,,,900,1,16, with ,470,159,113444,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,460.421875,169.7734375,497.4375,2,3,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7233,hover_association,2,2,int,,,900,1,16, with ,488,158,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5234375,460.421875,179.5234375,497.4375,2,3,hover,66.79999995231628,66.79999995231628,0.06964964119881807,0.4869140625,19,,,,,,,,,,,,,,,raiTest,raiTest
7259,raw_position_sample,2,2,int,,,900,1,15, fog ,448,159,113493.79999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,430.3984375,169.7734375,460.421875,2,2,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7299,hover_association,2,2,int,,,900,1,15, fog ,456,159,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5234375,430.3984375,179.5234375,460.421875,2,2,hover,66.60000002384186,66.60000002384186,0.1865729898516784,0.4869140625,19,,,,,,,,,,,,,,,raiTest,raiTest
7310,raw_position_sample,2,2,int,,,900,1,14, the ,428,159,113544.70000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,400.375,169.7734375,430.3984375,2,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7360,raw_position_sample,2,2,int,,,900,1,14, the ,411,159,113594.39999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,400.375,169.7734375,430.3984375,2,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7399,hover_association,2,2,int,,,900,1,14, the ,428,159,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5234375,400.375,179.5234375,430.3984375,2,1,hover,99.29999995231628,99.29999995231628,0.020817069997397866,0.4869140625,19,,,,,,,,,,,,,,,raiTest,raiTest
7410,raw_position_sample,2,2,int,,,900,1,-1,999,398,159,113644.20000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7460,raw_position_sample,2,2,int,,,900,1,-1,999,394,160,113694.10000002384,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7511,raw_position_sample,2,2,int,,,900,1,-1,999,393,160,113745.20000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7561,raw_position_sample,2,2,int,,,900,1,-1,999,393,160,113795.79999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7610,raw_position_sample,2,2,int,,,900,1,-1,999,393,160,113844.89999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7660,raw_position_sample,2,2,int,,,900,1,-1,999,393,160,113894.79999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7710,raw_position_sample,2,2,int,,,900,1,-1,999,394,160,113944.70000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7760,raw_position_sample,2,2,int,,,900,1,14, the ,401,160,113994,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,400.375,169.7734375,430.3984375,2,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7810,raw_position_sample,2,2,int,,,900,1,14, the ,409,160,114044.10000002384,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,400.375,169.7734375,430.3984375,2,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7860,raw_position_sample,2,2,int,,,900,1,14, the ,424,159,114094.29999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,400.375,169.7734375,430.3984375,2,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7893,hover_association,2,2,int,,,900,1,14, the ,401,160,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5234375,400.375,179.5234375,430.3984375,2,1,hover,133.5,133.5,0.9534218058808223,0.4619140625,19,,,,,,,,,,,,,,,raiTest,raiTest
7910,raw_position_sample,2,2,int,,,900,1,15, fog ,443,156,114144.20000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,430.3984375,169.7734375,460.421875,2,2,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
7959,hover_association,2,2,int,,,900,1,15, fog ,436,157,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5234375,430.3984375,179.5234375,460.421875,2,2,hover,66.60000002384186,66.60000002384186,0.8194119177725735,0.3869140625,19,,,,,,,,,,,,,,,raiTest,raiTest
7960,raw_position_sample,2,2,int,,,900,1,16, with ,462,154,114194.39999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,460.421875,169.7734375,497.4375,2,3,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8009,raw_position_sample,2,2,int,,,900,1,16, with ,477,154,114244,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,460.421875,169.7734375,497.4375,2,3,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8059,raw_position_sample,2,2,int,,,900,1,16, with ,489,153,114293.89999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,460.421875,169.7734375,497.4375,2,3,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8109,hover_association,2,2,int,,,900,1,16, with ,462,154,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5234375,460.421875,179.5234375,497.4375,2,3,hover,149.69999992847443,149.69999992847443,0.9881806669480794,0.3369140625,19,,,,,,,,,,,,,,,raiTest,raiTest
8110,raw_position_sample,2,2,int,,,900,1,17, their ,501,153,114344,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,497.4375,169.7734375,537.4609375,2,4,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8159,raw_position_sample,2,2,int,,,900,1,17, their ,513,153,114393.70000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,497.4375,169.7734375,537.4609375,2,4,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8209,raw_position_sample,2,2,int,,,900,1,17, their ,522,153,114443.89999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,497.4375,169.7734375,537.4609375,2,4,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8259,raw_position_sample,2,2,int,,,900,1,17, their ,532,155,114493.79999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,497.4375,169.7734375,537.4609375,2,4,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8309,hover_association,2,2,int,,,900,1,17, their ,501,153,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5234375,497.4375,179.5234375,537.4609375,2,4,hover,199.70000004768372,199.70000004768372,0.9884833105602187,0.3869140625,19,,,,,,,,,,,,,,,raiTest,raiTest
8309,raw_position_sample,2,2,int,,,900,1,18, collars ,539,155,114543.70000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,537.4609375,169.7734375,594.4765625,2,5,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8359,raw_position_sample,2,2,int,,,900,1,18, collars ,545,155,114593.79999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,537.4609375,169.7734375,594.4765625,2,5,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8409,raw_position_sample,2,2,int,,,900,1,18, collars ,553,155,114643.79999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,537.4609375,169.7734375,594.4765625,2,5,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8459,raw_position_sample,2,2,int,,,900,1,18, collars ,562,155,114693.79999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,537.4609375,169.7734375,594.4765625,2,5,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8509,raw_position_sample,2,2,int,,,900,1,18, collars ,575,155,114743.89999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,537.4609375,169.7734375,594.4765625,2,5,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8559,raw_position_sample,2,2,int,,,900,1,18, collars ,585,155,114793.70000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,537.4609375,169.7734375,594.4765625,2,5,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8609,raw_position_sample,2,2,int,,,900,1,18, collars ,593,155,114843.89999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,537.4609375,169.7734375,594.4765625,2,5,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8626,hover_association,2,2,int,,,900,1,18, collars ,539,155,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5234375,537.4609375,179.5234375,594.4765625,2,5,hover,317,317,0.9741024938339271,0.3869140625,19,,,,,,,,,,,,,,,raiTest,raiTest
8659,raw_position_sample,2,2,int,,,900,1,19, raised. ,599,156,114893.89999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,594.4765625,169.7734375,648.5078125,2,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8709,raw_position_sample,2,2,int,,,900,1,19, raised. ,616,159,114943.89999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,594.4765625,169.7734375,648.5078125,2,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8759,raw_position_sample,2,2,int,,,900,1,19, raised. ,642,166,114994,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2734375,594.4765625,169.7734375,648.5078125,2,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8776,hover_association,2,2,int,,,900,1,19, raised. ,595,156,,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5234375,594.4765625,179.5234375,652.11015625,2,6,hover,150.10000002384186,150.10000002384186,0.8245787640129584,0.6619140625,19,,,,,,,,,,,,,,,raiTest,raiTest
8809,raw_position_sample,2,2,int,,,900,1,-1,999,688,190,115043.70000004768,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8860,raw_position_sample,2,2,int,,,900,1,-1,999,688,190,115094.60000002384,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8910,raw_position_sample,2,2,int,,,900,1,-1,999,688,190,115144.39999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
8960,raw_position_sample,2,2,int,,,900,1,-1,999,688,190,115194.29999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
9010,raw_position_sample,2,2,int,,,900,1,-1,999,688,190,115244.39999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
9060,raw_position_sample,2,2,int,,,900,1,-1,999,688,190,115294.29999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
9110,raw_position_sample,2,2,int,,,900,1,-1,999,688,190,115344.29999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
9160,raw_position_sample,2,2,int,,,900,1,-1,999,688,190,115394.29999995232,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
9211,raw_position_sample,2,2,int,,,900,1,-1,999,688,190,115445.39999997616,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
9261,raw_position_sample,2,2,int,,,900,1,-1,999,688,190,115495.5,raiTest,raiTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
