responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
67946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",448,398,1566157.399999991,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
67998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",449,398,1566209.699999988,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",449,398,1566256.199999988,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",449,398,1566303.5,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",449,398,1566364.799999997,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",450,397,1566409.599999994,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",451,397,1566452.299999997,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",451,397,1566506.699999988,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",451,396,1566552.899999991,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",451,396,1566613.599999994,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",456,396,1566656.399999991,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",460,396,1566702.199999988,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",461,396,1566755.5,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",462,397,1566802.099999994,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",463,397,1566857.199999988,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",465,398,1566905.199999988,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",465,399,1566953.899999991,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",467,399,1567005.399999991,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",470,400,1567056.599999994,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",472,401,1567101.199999988,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",472,401,1567162,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
68992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",479,401,1567202.799999997,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",490,401,1567254.899999991,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,110," Qooq, ",494,401,1567301.599999994,,,,,,,385.88287353515625,442.548095703125,405.4632930755615,496.59092712402344,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,16,4,4,5,110," Qooq, ",443,398,,hover,1744.2999999970198,1744.2999999970198,0.9890657187056681,0.6331656023610154,132,375.6719846725464,442.54809045791626,415.6741819381714,496.5909194946289,9,4,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,111, a ,500,401,1567358.399999991,,,,,,,385.88287353515625,496.5909118652344,405.4632930755615,511.60402393341064,9,5,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,111, a ,504,402,1567409,,,,,,,385.88287353515625,496.5909118652344,405.4632930755615,511.60402393341064,9,5,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,111, a ,506,402,1567450.699999988,,,,,,,385.88287353515625,496.5909118652344,405.4632930755615,511.60402393341064,9,5,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,111, a ,507,402,1567512.299999997,,,,,,,385.88287353515625,496.5909118652344,405.4632930755615,511.60402393341064,9,5,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,111, a ,510,402,1567554,,,,,,,385.88287353515625,496.5909118652344,405.4632930755615,511.60402393341064,9,5,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,16,4,4,5,111, a ,497,401,,hover,280,280,0.9597665512786133,0.6581642291454327,132,375.6719846725464,496.5909194946289,415.6741819381714,511.6040291786194,9,5,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,112, recipe ,512,402,1567602.399999991,,,,,,,385.88287353515625,511.6040344238281,405.4632930755615,565.6359405517578,9,6,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,112, recipe ,512,402,1567659.199999988,,,,,,,385.88287353515625,511.6040344238281,405.4632930755615,565.6359405517578,9,6,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,112, recipe ,512,402,1567705.399999991,,,,,,,385.88287353515625,511.6040344238281,405.4632930755615,565.6359405517578,9,6,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,112, recipe ,512,402,1567750.899999991,,,,,,,385.88287353515625,511.6040344238281,405.4632930755615,565.6359405517578,9,6,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,112, recipe ,513,402,1567813.5,,,,,,,385.88287353515625,511.6040344238281,405.4632930755615,565.6359405517578,9,6,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,112, recipe ,518,402,1567851.699999988,,,,,,,385.88287353515625,511.6040344238281,405.4632930755615,565.6359405517578,9,6,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,112, recipe ,520,404,1567904.299999997,,,,,,,385.88287353515625,511.6040344238281,405.4632930755615,565.6359405517578,9,6,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,112, recipe ,523,404,1567953,,,,,,,385.88287353515625,511.6040344238281,405.4632930755615,565.6359405517578,9,6,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,112, recipe ,524,404,1568015.699999988,,,,,,,385.88287353515625,511.6040344238281,405.4632930755615,565.6359405517578,9,6,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,112, recipe ,526,402,1568059,,,,,,,385.88287353515625,511.6040344238281,405.4632930755615,565.6359405517578,9,6,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,112, recipe ,536,399,1568105.5,,,,,,,385.88287353515625,511.6040344238281,405.4632930755615,565.6359405517578,9,6,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,112, recipe ,551,397,1568154.099999994,,,,,,,385.88287353515625,511.6040344238281,405.4632930755615,565.6359405517578,9,6,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,16,4,4,5,112, recipe ,512,402,,hover,586.9000000059605,586.9000000059605,0.9327076658337387,0.5331710952233459,132,375.6719846725464,511.6040291786194,415.6741819381714,565.6359329223633,9,6,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
69991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,113, tablet ,574,394,1568201.799999997,,,,,,,385.88287353515625,565.6359252929688,405.4632930755615,614.674388885498,9,7,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
70044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,113, tablet ,585,394,1568255.099999994,,,,,,,385.88287353515625,565.6359252929688,405.4632930755615,614.674388885498,9,7,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
70099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,113, tablet ,588,394,1568309.699999988,,,,,,,385.88287353515625,565.6359252929688,405.4632930755615,614.674388885498,9,7,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
70145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,113, tablet ,588,394,1568355.799999997,,,,,,,385.88287353515625,565.6359252929688,405.4632930755615,614.674388885498,9,7,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
70191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,113, tablet ,588,394,1568402.399999991,,,,,,,385.88287353515625,565.6359252929688,405.4632930755615,614.674388885498,9,7,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
70242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,113, tablet ,588,394,1568453.5,,,,,,,385.88287353515625,565.6359252929688,405.4632930755615,614.674388885498,9,7,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
70294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,113, tablet ,598,394,1568505.299999997,,,,,,,385.88287353515625,565.6359252929688,405.4632930755615,614.674388885498,9,7,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
70348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,113, tablet ,607,394,1568559,,,,,,,385.88287353515625,565.6359252929688,405.4632930755615,614.674388885498,9,7,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
70391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,4,4,5,113, tablet ,614,394,1568602.299999997,,,,,,,385.88287353515625,565.6359252929688,405.4632930755615,614.674388885498,9,7,,,intermediate,4,,,,2026-09-22T16:24:42.435Z,,2026-09-22,2026-09-22,13:24:42,2026-09-22 13:24:42,2026-09-22T19:09:31.083Z,9888648,,,,,,2026-09-22,16:09:31,2026-09-22 16:09:31,9888648
