responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,SonaId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
3717,hover_association,2,2,int,20,3,9,10,19, chief ,478,146,,33916,33916,132.625,477.09375,172.625,520.1171875,2,3,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.30000019073486,33.30000019073486,0.4859270019974578,0.284375,115,,,,,,,,,,,
3735,hover_association,2,2,int,20,3,9,10,20, executive ,531,141,,33916,33916,132.625,520.1171875,172.625,601.1640625,2,4,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.3000001907348633,1.3000001907348633,0.13427800269905532,0.209375,115,,,,,,,,,,,
3752,hover_association,2,2,int,20,3,9,10,20, executive ,545,140,,33916,33916,132.625,520.1171875,172.625,601.1640625,2,4,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.30701754385964913,0.184375,115,,,,,,,,,,,
3753,raw_position_sample,2,2,int,20,3,9,10,-1,999,545,140,566595.5999999046,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768,hover_association,2,2,int,20,3,9,10,20, executive ,556,140,,33916,33916,132.625,520.1171875,172.625,601.1640625,2,4,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8999996185302734,0.8999996185302734,0.44274146905725853,0.184375,115,,,,,,,,,,,
3785,hover_association,2,2,int,20,3,9,10,20, executive ,567,142,,33916,33916,132.625,520.1171875,172.625,601.1640625,2,4,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.578465394254868,0.234375,115,,,,,,,,,,,
3801,hover_association,2,2,int,20,3,9,10,20, executive ,573,143,,33916,33916,132.625,520.1171875,172.625,601.1640625,2,4,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.6524966261808367,0.259375,115,,,,,,,,,,,
3804,raw_position_sample,2,2,int,20,3,9,10,-1,999,573,143,566646.4000000954,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3854,raw_position_sample,2,2,int,20,3,9,10,20, executive ,590,147,566696.4000000954,33916,33916,142.375,520.1171875,162.875,601.1640625,2,4,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901,hover_association,2,2,int,20,3,9,10,20, executive ,580,145,,33916,33916,132.625,520.1171875,172.625,601.1640625,2,4,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,83.5,83.5,0.9979757085020243,0.384375,115,,,,,,,,,,,
3903,raw_position_sample,2,2,int,20,3,9,10,21, of ,606,148,566745.7000002861,33916,33916,142.375,601.1640625,162.875,621.1796875,2,5,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954,raw_position_sample,2,2,int,20,3,9,10,21, of ,618,149,566796.4000000954,33916,33916,142.375,601.1640625,162.875,621.1796875,2,5,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3968,hover_association,2,2,int,20,3,9,10,21, of ,606,148,,33916,33916,132.625,601.1640625,172.625,621.1796875,2,5,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.59999990463257,66.59999990463257,0.8411397345823576,0.409375,115,,,,,,,,,,,
4004,raw_position_sample,2,2,int,20,3,9,10,22, Creative ,628,149,566846.5,33916,33916,142.375,621.1796875,162.875,693.2109375,2,6,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4053,raw_position_sample,2,2,int,20,3,9,10,22, Creative ,637,152,566895.4000000954,33916,33916,142.375,621.1796875,162.875,693.2109375,2,6,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4104,raw_position_sample,2,2,int,20,3,9,10,22, Creative ,644,155,566946.2000002861,33916,33916,142.375,621.1796875,162.875,693.2109375,2,6,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,raw_position_sample,2,2,int,20,3,9,10,22, Creative ,644,155,566995.5999999046,33916,33916,142.375,621.1796875,162.875,693.2109375,2,6,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4204,raw_position_sample,2,2,int,20,3,9,10,22, Creative ,644,155,567046.5999999046,33916,33916,142.375,621.1796875,162.875,693.2109375,2,6,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4255,raw_position_sample,2,2,int,20,3,9,10,22, Creative ,644,155,567097.7000002861,33916,33916,142.375,621.1796875,162.875,693.2109375,2,6,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4305,raw_position_sample,2,2,int,20,3,9,10,22, Creative ,644,155,567147.8000001907,33916,33916,142.375,621.1796875,162.875,693.2109375,2,6,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4354,raw_position_sample,2,2,int,20,3,9,10,22, Creative ,655,155,567196.0999999046,33916,33916,142.375,621.1796875,162.875,693.2109375,2,6,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4384,hover_association,2,2,int,20,3,9,10,22, Creative ,622,149,,33916,33916,132.625,621.1796875,172.625,693.2109375,2,6,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,416.69999980926514,416.69999980926514,0.8721258134490238,0.559375,115,,,,,,,,,,,
4404,raw_position_sample,2,2,int,20,3,9,10,23," Commons, ",754,154,567245.8000001907,33916,33916,142.375,693.2109375,162.875,785.234375,2,7,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4418,hover_association,2,2,int,20,3,9,10,23," Commons, ",718,155,,33916,33916,132.625,693.2109375,172.625,785.234375,2,7,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.30000019073486,33.30000019073486,0.6605823923932422,0.534375,115,,,,,,,,,,,
4454,raw_position_sample,2,2,int,20,3,9,10,24, which ,817,152,567295.8000001907,33916,33916,142.375,785.234375,162.875,836.2578125,2,8,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4504,raw_position_sample,2,2,int,20,3,9,10,24, which ,832,152,567346.4000000954,33916,33916,142.375,785.234375,162.875,836.2578125,2,8,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,raw_position_sample,2,2,int,20,3,9,10,24, which ,836,152,567395.9000000954,33916,33916,142.375,785.234375,162.875,836.2578125,2,8,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568,hover_association,2,2,int,20,3,9,10,24, which ,789,152,,33916,33916,132.625,785.234375,172.625,836.2578125,2,8,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,150.09999990463257,150.09999990463257,0.9949471750114837,0.484375,115,,,,,,,,,,,
4604,raw_position_sample,2,2,int,20,3,9,10,25, offers ,843,153,567445.9000000954,33916,33916,142.375,836.2578125,162.875,885.9609375,2,9,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4654,raw_position_sample,2,2,int,20,3,9,10,25, offers ,854,153,567496.3000001907,33916,33916,142.375,836.2578125,162.875,885.9609375,2,9,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,raw_position_sample,2,2,int,20,3,9,10,25, offers ,872,153,567546.5999999046,33916,33916,142.375,836.2578125,162.875,885.9609375,2,9,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4734,hover_association,2,2,int,20,3,9,10,25, offers ,838,153,,33916,33916,132.625,836.2578125,172.625,885.9609375,2,9,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,166.59999990463257,166.59999990463257,0.8599497013517762,0.509375,115,,,,,,,,,,,
4754,raw_position_sample,2,2,int,20,3,9,10,26, open ,895,153,567596.5,33916,33916,142.375,885.9609375,162.875,931.0078125,2,10,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4803,raw_position_sample,2,2,int,20,3,9,10,26, open ,920,153,567645.5999999046,33916,33916,142.375,885.9609375,162.875,931.0078125,2,10,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4834,hover_association,2,2,int,20,3,9,10,26, open ,887,153,,33916,33916,132.625,885.9609375,172.625,931.0078125,2,10,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,100,100,0.9332292750607006,0.509375,115,,,,,,,,,,,
4854,raw_position_sample,2,2,int,20,3,9,10,27, content ,943,153,567696,33916,33916,142.375,931.0078125,162.875,995.0546875,2,11,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4904,raw_position_sample,2,2,int,20,3,9,10,27, content ,964,153,567746.8000001907,33916,33916,142.375,931.0078125,162.875,995.0546875,2,11,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4954,raw_position_sample,2,2,int,20,3,9,10,27, content ,981,155,567795.9000000954,33916,33916,142.375,931.0078125,162.875,995.0546875,2,11,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5003,raw_position_sample,2,2,int,20,3,9,10,27, content ,989,157,567845.5999999046,33916,33916,142.375,931.0078125,162.875,995.0546875,2,11,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5053,raw_position_sample,2,2,int,20,3,9,10,27, content ,993,158,567895.5999999046,33916,33916,142.375,931.0078125,162.875,995.0546875,2,11,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5104,raw_position_sample,2,2,int,20,3,9,10,27, content ,981,158,567946.2000002861,33916,33916,142.375,931.0078125,162.875,995.0546875,2,11,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5117,hover_association,2,2,int,20,3,9,10,27, content ,936,153,,33916,33916,132.625,931.0078125,172.625,995.0546875,2,11,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,282.80000019073486,282.80000019073486,0.7805562332276165,0.634375,115,,,,,,,,,,,
5150,hover_association,2,2,int,20,3,9,10,26, open ,909,158,,33916,33916,132.625,885.9609375,172.625,931.0078125,2,10,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.700000286102295,16.700000286102295,0.5114464099895941,0.634375,115,,,,,,,,,,,
5153,raw_position_sample,2,2,int,20,3,9,10,-1,999,909,158,567995.5999999046,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,hover_association,2,2,int,20,3,9,10,24, which ,812,161,,33916,33916,132.625,785.234375,172.625,836.2578125,2,8,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.5245751033532384,0.709375,115,,,,,,,,,,,
5185,hover_association,2,2,int,20,3,9,10,23," Commons, ",740,165,,33916,33916,132.625,693.2109375,172.625,785.234375,2,7,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7999997138977051,0.7999997138977051,0.5084472366075219,0.809375,115,,,,,,,,,,,
5201,hover_association,2,2,int,20,3,9,10,22, Creative ,670,172,,33916,33916,132.625,621.1796875,172.625,693.2109375,2,6,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.677765726681128,0.984375,115,,,,,,,,,,,
5204,raw_position_sample,2,2,int,20,3,9,10,-1,999,670,172,568046.0999999046,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,hover_association,2,2,int,20,3,9,10,33, copyright ,568,181,,33916,33916,172.625,529.4609375,212.625,607.5,3,5,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.49384322755030535,0.209375,115,,,,,,,,,,,
5251,hover_association,2,2,int,20,3,9,10,33, copyright ,532,185,,33916,33916,172.625,529.4609375,212.625,607.5,3,5,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.5,16.5,0.03253578936830514,0.309375,115,,,,,,,,,,,
5254,raw_position_sample,2,2,int,20,3,9,10,-1,999,532,185,568096.3000001907,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,hover_association,2,2,int,20,3,9,10,31, creators ,459,193,,33916,33916,172.625,420.4140625,212.625,490.4375,3,3,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.5,33.5,0.265424523039161,0.609375,115,,,,,,,,,,,
5304,raw_position_sample,2,2,int,20,3,9,10,-1,999,439,197,568146.4000000954,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318,hover_association,2,2,int,20,3,9,10,30, lets ,412,202,,33916,33916,172.625,387.3984375,212.625,420.4140625,3,2,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.745149077141505,0.734375,115,,,,,,,,,,,
5335,hover_association,2,2,int,20,3,9,10,30, lets ,405,203,,33916,33916,172.625,387.3984375,212.625,420.4140625,3,2,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.533128253667771,0.759375,115,,,,,,,,,,,
5351,hover_association,2,2,int,20,3,9,10,30, lets ,397,203,,33916,33916,172.625,387.3984375,212.625,420.4140625,3,2,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.29081874112636064,0.759375,115,,,,,,,,,,,
5354,raw_position_sample,2,2,int,20,3,9,10,-1,999,397,203,568195.9000000954,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,hover_association,2,2,int,20,3,9,10,30, lets ,392,203,,33916,33916,172.625,387.3984375,212.625,420.4140625,3,2,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.13937529578797916,0.759375,115,,,,,,,,,,,
5386,hover_association,2,2,int,20,3,9,10,29, “that ,386,203,,33916,33916,172.625,346.375,212.625,387.3984375,3,1,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7000002861022949,0.7000002861022949,0.9659112549990478,0.759375,115,,,,,,,,,,,
5401,hover_association,2,2,int,20,3,9,10,29, “that ,382,203,,33916,33916,172.625,346.375,212.625,387.3984375,3,1,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.8684060179013521,0.759375,115,,,,,,,,,,,
5403,raw_position_sample,2,2,int,20,3,9,10,-1,999,382,203,568245.3000001907,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418,hover_association,2,2,int,20,3,9,10,29, “that ,377,203,,33916,33916,172.625,346.375,212.625,387.3984375,3,1,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.7465244715292325,0.759375,115,,,,,,,,,,,
5434,hover_association,2,2,int,20,3,9,10,29, “that ,373,203,,33916,33916,172.625,346.375,212.625,387.3984375,3,1,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.6490192344315369,0.759375,115,,,,,,,,,,,
5451,hover_association,2,2,int,20,3,9,10,29, “that ,368,203,,33916,33916,172.625,346.375,212.625,387.3984375,3,1,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.5271376880594173,0.759375,115,,,,,,,,,,,
5454,raw_position_sample,2,2,int,20,3,9,10,-1,999,368,203,568296.3000001907,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470,hover_association,2,2,int,20,3,9,10,29, “that ,365,203,,33916,33916,172.625,346.375,212.625,387.3984375,3,1,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.9000000953674316,1.9000000953674316,0.4540087602361455,0.759375,115,,,,,,,,,,,
5500,hover_association,2,2,int,20,3,9,10,29, “that ,363,202,,33916,33916,172.625,346.375,212.625,387.3984375,3,1,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.4052561416872977,0.734375,115,,,,,,,,,,,
5504,raw_position_sample,2,2,int,20,3,9,10,-1,999,363,202,568345.8000001907,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5534,hover_association,2,2,int,20,3,9,10,29, “that ,362,201,,33916,33916,172.625,346.375,212.625,387.3984375,3,1,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.38087983241287376,0.709375,115,,,,,,,,,,,
5554,raw_position_sample,2,2,int,20,3,9,10,29, “that ,363,201,568395.8000001907,33916,33916,182.375,346.375,202.875,387.3984375,3,1,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5604,raw_position_sample,2,2,int,20,3,9,10,29, “that ,371,199,568446,33916,33916,182.375,346.375,202.875,387.3984375,3,1,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5651,hover_association,2,2,int,20,3,9,10,29, “that ,363,201,,33916,33916,172.625,346.375,212.625,387.3984375,3,1,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,99.89999961853027,99.89999961853027,0.9415349457246239,0.634375,115,,,,,,,,,,,
5654,raw_position_sample,2,2,int,20,3,9,10,30, lets ,394,197,568496,33916,33916,182.375,387.3984375,202.875,420.4140625,3,2,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5704,raw_position_sample,2,2,int,20,3,9,10,30, lets ,420,195,568546.0999999046,33916,33916,182.375,387.3984375,202.875,420.4140625,3,2,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5717,hover_association,2,2,int,20,3,9,10,30, lets ,394,197,,33916,33916,172.625,387.3984375,212.625,420.4140625,3,2,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.80000019073486,66.80000019073486,0.9874585896829153,0.559375,115,,,,,,,,,,,
5754,raw_position_sample,2,2,int,20,3,9,10,31, creators ,459,195,568596.5,33916,33916,182.375,420.4140625,202.875,490.4375,3,3,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5784,hover_association,2,2,int,20,3,9,10,31, creators ,430,195,,33916,33916,172.625,420.4140625,212.625,490.4375,3,3,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.59999990463257,66.59999990463257,0.8795046301461564,0.584375,115,,,,,,,,,,,
5804,raw_position_sample,2,2,int,20,3,9,10,32, take ,509,198,568645.9000000954,33916,33916,182.375,490.4375,202.875,529.4609375,3,4,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5834,hover_association,2,2,int,20,3,9,10,32, take ,496,197,,33916,33916,172.625,490.4375,212.625,529.4609375,3,4,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.90000009536743,49.90000009536743,0.7831831831831831,0.659375,115,,,,,,,,,,,
5853,raw_position_sample,2,2,int,20,3,9,10,33, copyright ,546,200,568695.7000002861,33916,33916,182.375,529.4609375,202.875,607.5,3,5,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5904,raw_position_sample,2,2,int,20,3,9,10,33, copyright ,584,200,568745.9000000954,33916,33916,182.375,529.4609375,202.875,607.5,3,5,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5951,hover_association,2,2,int,20,3,9,10,33, copyright ,533,199,,33916,33916,172.625,529.4609375,212.625,607.5,3,5,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,116.80000019073486,116.80000019073486,0.9423365702272499,0.659375,115,,,,,,,,,,,
5954,raw_position_sample,2,2,int,20,3,9,10,34, into ,613,198,568796.0999999046,33916,33916,182.375,607.5,202.875,641.5234375,3,6,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004,raw_position_sample,2,2,int,20,3,9,10,34, into ,633,200,568846.3000001907,33916,33916,182.375,607.5,202.875,641.5234375,3,6,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018,hover_association,2,2,int,20,3,9,10,34, into ,613,198,,33916,33916,172.625,607.5,212.625,641.5234375,3,6,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,67.09999990463257,67.09999990463257,0.9258323765786453,0.709375,115,,,,,,,,,,,
6034,hover_association,2,2,int,20,3,9,10,35, their ,643,202,,33916,33916,172.625,641.5234375,212.625,681.546875,3,7,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.03689244583252001,0.734375,115,,,,,,,,,,,
6051,hover_association,2,2,int,20,3,9,10,35, their ,649,202,,33916,33916,172.625,641.5234375,212.625,681.546875,3,7,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.18680460667577592,0.734375,115,,,,,,,,,,,
6054,raw_position_sample,2,2,int,20,3,9,10,-1,999,649,202,568895.8000001907,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6068,hover_association,2,2,int,20,3,9,10,35, their ,651,202,,33916,33916,172.625,641.5234375,212.625,681.546875,3,7,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.2367753269568612,0.734375,115,,,,,,,,,,,
6104,raw_position_sample,2,2,int,20,3,9,10,-1,999,651,202,568946.3000001907,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6154,raw_position_sample,2,2,int,20,3,9,10,-1,999,651,202,568996.4000000954,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6204,raw_position_sample,2,2,int,20,3,9,10,-1,999,651,202,569046.3000001907,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6253,hover_association,2,2,int,20,3,9,10,35, their ,652,202,,33916,33916,172.625,641.5234375,212.625,681.546875,3,7,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.26176068709740385,0.734375,115,,,,,,,,,,,
6253,raw_position_sample,2,2,int,20,3,9,10,-1,999,652,202,569095.5999999046,33916,33916,,,,,,,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6268,hover_association,2,2,int,20,3,9,10,35, their ,656,202,,33916,33916,172.625,641.5234375,212.625,681.546875,3,7,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.3617021276595745,0.734375,115,,,,,,,,,,,
