responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,hand,device,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
6701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,35," neighborhood, ",627,191,869041.5,190.6999969482422,533.7000122070312,210.6999969482422,653.8125152587891,3,5,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
6753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,35," neighborhood, ",645,191,869092.5,190.6999969482422,533.7000122070312,210.6999969482422,653.8125152587891,3,5,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
6784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,35," neighborhood, ",540,189,,180.6999969482422,533.7000060081482,220.6999969482422,653.8125076293945,3,5,hover,333.5,333.5,0.9849099169118136,0.25750007629394533,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,36, it ,664,191,,180.6999969482422,653.8125076293945,220.6999969482422,667.8250060081482,3,6,hover,16.5,16.5,0.7270289776484237,0.25750007629394533,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
6801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,37, can ,684,191,869141.1000000238,190.6999969482422,667.8250122070312,210.6999969482422,701.8500137329102,3,7,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
6817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,37, can ,684,191,,180.6999969482422,667.8250060081482,220.6999969482422,701.850025177002,3,7,hover,16.80000001192093,16.80000001192093,0.47538530137429785,0.25750007629394533,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
6848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,38, deliver ,720,191,869187.9000000358,190.6999969482422,701.8500366210938,210.6999969482422,759.8875389099121,3,8,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,38, deliver ,703,191,,180.6999969482422,701.850025177002,220.6999969482422,759.8875255584717,3,8,hover,83.19999998807907,83.19999998807907,0.9157867667224315,0.2825000762939453,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
6901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,39, from ,770,192,869241.2000000477,190.6999969482422,759.8875122070312,210.6999969482422,800.9000129699707,3,9,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
6952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,39, from ,788,192,869291.7000000477,190.6999969482422,759.8875122070312,210.6999969482422,800.9000129699707,3,9,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,39, from ,795,192,869341.7000000477,190.6999969482422,759.8875122070312,210.6999969482422,800.9000129699707,3,9,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,39, from ,770,192,,180.6999969482422,759.8875255584717,220.6999969482422,800.9000186920166,3,9,hover,133.69999998807907,133.69999998807907,0.9536721972539012,0.2825000762939453,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,40, that ,803,192,869390.2000000477,190.6999969482422,800.9000244140625,210.6999969482422,835.9250259399414,3,10,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,40, that ,816,194,869441,190.6999969482422,800.9000244140625,210.6999969482422,835.9250259399414,3,10,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,40, that ,818,194,869488.7000000477,190.6999969482422,800.9000244140625,210.6999969482422,835.9250259399414,3,10,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,40, that ,803,192,,180.6999969482422,800.9000186920166,220.6999969482422,835.9250068664551,3,10,hover,166.39999997615814,166.39999997615814,0.059956660014406,0.4575000762939453,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,39, from ,799,201,869541.6000000238,190.6999969482422,759.8875122070312,210.6999969482422,800.9000129699707,3,9,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,39, from ,772,202,869592,190.6999969482422,759.8875122070312,210.6999969482422,800.9000129699707,3,9,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,39, from ,799,201,,180.6999969482422,759.8875255584717,220.6999969482422,800.9000186920166,3,9,hover,66.80000001192093,66.80000001192093,0.2953362138236188,0.5325000762939454,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,38, deliver ,744,200,869638.5,190.6999969482422,701.8500366210938,210.6999969482422,759.8875389099121,3,8,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,38, deliver ,722,200,869690.9000000358,190.6999969482422,701.8500366210938,210.6999969482422,759.8875389099121,3,8,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,38, deliver ,722,200,869747.8000000119,190.6999969482422,701.8500366210938,210.6999969482422,759.8875389099121,3,8,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,38, deliver ,752,200,869791,190.6999969482422,701.8500366210938,210.6999969482422,759.8875389099121,3,8,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,38, deliver ,756,201,,180.6999969482422,701.850025177002,220.6999969482422,759.8875255584717,3,8,hover,199.9000000357628,199.9000000357628,0.8640960498534838,0.4825000762939453,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,39, from ,800,200,869840.2000000477,190.6999969482422,759.8875122070312,210.6999969482422,800.9000129699707,3,9,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,39, from ,775,200,,180.6999969482422,759.8875255584717,220.6999969482422,800.9000186920166,3,9,hover,33.59999996423721,33.59999996423721,0.9780550114550227,0.4825000762939453,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,41, base. ,840,200,,180.6999969482422,835.9250068664551,220.6999969482422,884.6375007629395,3,11,hover,33.19999998807907,33.19999998807907,0.9253271497314578,0.4825000762939453,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,42, You ,916,200,,180.6999969482422,884.6375007629395,220.6999969482422,920.0250186920166,3,12,hover,16.30000001192093,16.30000001192093,0.8862588017593251,0.4825000762939453,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,43, need ,941,200,869891.1000000238,190.6999969482422,920.0250244140625,210.6999969482422,965.075023651123,3,13,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,43, need ,956,200,869940.8000000119,190.6999969482422,920.0250244140625,210.6999969482422,965.075023651123,3,13,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,43, need ,956,200,869988.3000000119,190.6999969482422,920.0250244140625,210.6999969482422,965.075023651123,3,13,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,43, need ,941,200,,180.6999969482422,920.0250186920166,220.6999969482422,965.0750179290771,3,13,hover,133.69999998807907,133.69999998807907,0.9761372264754051,0.4825000762939453,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,44, a ,980,200,870041.6000000238,190.6999969482422,965.0750122070312,210.6999969482422,980.0875120162964,3,14,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,44, a ,970,200,,180.6999969482422,965.0750179290771,220.6999969482422,980.0875182151794,3,14,hover,33.10000002384186,33.10000002384186,0.9941703105071403,0.4825000762939453,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,45, 15-minute ,995,200,870091.7000000477,190.6999969482422,980.0875244140625,210.6999969482422,1060.1375274658203,3,15,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,45, 15-minute ,997,200,870139.7000000477,190.6999969482422,980.0875244140625,210.6999969482422,1060.1375274658203,3,15,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,45, 15-minute ,1002,200,870192.8000000119,190.6999969482422,980.0875244140625,210.6999969482422,1060.1375274658203,3,15,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,45, 15-minute ,1004,200,870239.4000000358,190.6999969482422,980.0875244140625,210.6999969482422,1060.1375274658203,3,15,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
7949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,45, 15-minute ,1004,201,870288.7000000477,190.6999969482422,980.0875244140625,210.6999969482422,1060.1375274658203,3,15,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,45, 15-minute ,993,203,870342,190.6999969482422,980.0875244140625,210.6999969482422,1060.1375274658203,3,15,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,45, 15-minute ,987,200,,180.6999969482422,980.0875182151794,220.6999969482422,1063.9973490578789,3,15,hover,316.89999997615814,316.89999997615814,0.10621498929640599,0.6075000762939453,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
8051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,44, a ,977,207,,180.6999969482422,965.0750179290771,220.6999969482422,980.0875182151794,3,14,hover,16.80000001192093,16.80000001192093,0.7943368422089098,0.6575000762939454,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
8052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,43, need ,954,211,870392,190.6999969482422,920.0250244140625,210.6999969482422,965.075023651123,3,13,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
8084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,43, need ,954,211,,180.6999969482422,920.0250186920166,220.6999969482422,965.0750179290771,3,13,hover,33,33,0.2658153498509304,0.8075000762939453,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
8101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,42, You ,907,215,870441.2000000477,190.6999969482422,884.6375122070312,210.6999969482422,920.0250129699707,3,12,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
8150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,42, You ,895,216,870489.6000000238,190.6999969482422,884.6375122070312,210.6999969482422,920.0250129699707,3,12,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
8211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,42, You ,894,216,870551.3000000119,190.6999969482422,884.6375122070312,210.6999969482422,920.0250129699707,3,12,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
8258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,42, You ,894,216,870597.6000000238,190.6999969482422,884.6375122070312,210.6999969482422,920.0250129699707,3,12,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,42, You ,920,215,,180.6999969482422,884.6375007629395,220.6999969482422,920.0250186920166,3,12,hover,216.69999998807907,216.69999998807907,0.208053564305253,0.8825000762939453,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
8301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,41, base. ,881,216,870641.4000000358,190.6999969482422,835.9249877929688,210.6999969482422,884.6374893188477,3,11,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
8334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,41, base. ,881,216,,180.6999969482422,835.9250068664551,220.6999969482422,884.6375007629395,3,11,hover,33.5,33.5,0.47369763458590375,0.8325000762939453,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
8350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,30,4,8,9,40, that ,813,207,,180.6999969482422,800.9000186920166,220.6999969482422,835.9250068664551,3,10,hover,16.600000023841858,16.600000023841858,0.3454671061620533,0.6575000762939454,159,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
8352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,30,4,8,9,38, deliver ,747,198,870691.6000000238,190.6999969482422,701.8500366210938,210.6999969482422,759.8875389099121,3,8,,,,,,,,,advanced,4,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
