responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,51, on ,869,247,,220.06666564941406,862.783332824707,260.06665802001953,887.816650390625,4,11,hover,17,17,0.2483357293304486,0.673333487192819,78,,,intermediate,5,,,,,,,,,,,,
4036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,52, Russian ,916,250,339200,230.06666564941406,887.816650390625,250.06666564941406,957.8666534423828,4,12,,,,,,,,,intermediate,5,,,,,,,,,,,,
4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,52, Russian ,934,249,339251,230.06666564941406,887.816650390625,250.06666564941406,957.8666534423828,4,12,,,,,,,,,intermediate,5,,,,,,,,,,,,
4134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,52, Russian ,894,249,,220.06666564941406,887.816650390625,260.06665802001953,957.8666763305664,4,12,hover,132,132,0.8876991660601091,0.6983334919611915,78,,,intermediate,5,,,,,,,,,,,,
4137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,53, state ,960,247,339301,230.06666564941406,957.86669921875,250.06666564941406,1001.9000244140625,4,13,,,,,,,,,intermediate,5,,,,,,,,,,,,
4187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,53, state ,994,246,339351,230.06666564941406,957.86669921875,250.06666564941406,1001.9000244140625,4,13,,,,,,,,,intermediate,5,,,,,,,,,,,,
4238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,53, state ,997,246,339402,230.06666564941406,957.86669921875,250.06666564941406,1001.9000244140625,4,13,,,,,,,,,intermediate,5,,,,,,,,,,,,
4288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,53, state ,997,246,339453,230.06666564941406,957.86669921875,250.06666564941406,1001.9000244140625,4,13,,,,,,,,,intermediate,5,,,,,,,,,,,,
4338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,53, state ,997,246,339502,230.06666564941406,957.86669921875,250.06666564941406,1001.9000244140625,4,13,,,,,,,,,intermediate,5,,,,,,,,,,,,
4390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,53, state ,994,246,339553,230.06666564941406,957.86669921875,250.06666564941406,1001.9000244140625,4,13,,,,,,,,,intermediate,5,,,,,,,,,,,,
4434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,53, state ,960,247,,220.06666564941406,957.8666763305664,260.06665802001953,1001.9000244140625,4,13,hover,301,301,0.34367869644474375,0.6483334824244465,78,,,intermediate,5,,,,,,,,,,,,
4440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,52, Russian ,953,245,339604,230.06666564941406,887.816650390625,250.06666564941406,957.8666534423828,4,12,,,,,,,,,intermediate,5,,,,,,,,,,,,
4468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,52, Russian ,953,245,,220.06666564941406,887.816650390625,260.06665802001953,957.8666763305664,4,12,hover,33,33,0.45943380002411344,0.44833344427746663,78,,,intermediate,5,,,,,,,,,,,,
4490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,50, Reports ,796,226,339655,230.06666564941406,794.7333374023438,250.06666564941406,862.7833404541016,4,10,,,,,,,,,intermediate,5,,,,,,,,,,,,
4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,50, Reports ,847,228,,220.06666564941406,794.7333450317383,260.06665802001953,862.783332824707,4,10,hover,33,33,0.018613595818934087,0.14833338705699675,78,,,intermediate,5,,,,,,,,,,,,
4516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,49, incident. ,725,230,,220.06666564941406,722.6666641235352,260.06665802001953,794.7333450317383,4,9,hover,17,17,0.03237745719741129,0.2483334061304867,78,,,intermediate,5,,,,,,,,,,,,
4534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,47, after ,675,240,,220.06666564941406,651.599983215332,260.06665802001953,692.63330078125,4,7,hover,16,16,0.570268702916283,0.4983334538142116,78,,,intermediate,5,,,,,,,,,,,,
4540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,46, hours ,636,253,339705,230.06666564941406,601.5499877929688,250.06666564941406,651.5999908447266,4,6,,,,,,,,,intermediate,5,,,,,,,,,,,,
4550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,46, hours ,636,253,,220.06666564941406,601.5499877929688,260.06665802001953,651.599983215332,4,6,hover,18,18,0.6883119951623079,0.823333515803054,78,,,intermediate,5,,,,,,,,,,,,
4584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,59, suggested ,582,273,,260.06665802001953,558.5666580200195,300.066650390625,646.6666717529297,5,5,hover,33,33,0.027620222482116173,0.5233336493174837,78,,,intermediate,5,,,,,,,,,,,,
4591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,58, media ,543,286,339756,270.066650390625,504.51666259765625,290.066650390625,558.5666656494141,5,4,,,,,,,,,intermediate,5,,,,,,,,,,,,
4642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,58, media ,506,291,339806,270.066650390625,504.51666259765625,290.066650390625,558.5666656494141,5,4,,,,,,,,,intermediate,5,,,,,,,,,,,,
4650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,58, media ,543,286,,260.06665802001953,504.51666259765625,300.066650390625,558.5666580200195,5,4,hover,67,67,0.02744380255266435,0.7733336970012087,78,,,intermediate,5,,,,,,,,,,,,
4692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,57, local ,476,282,339856,270.066650390625,462.48333740234375,290.066650390625,504.51666259765625,5,3,,,,,,,,,intermediate,5,,,,,,,,,,,,
4743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,57, local ,463,275,339907,270.066650390625,462.48333740234375,290.066650390625,504.51666259765625,5,3,,,,,,,,,intermediate,5,,,,,,,,,,,,
4751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,57, local ,498,290,,260.06665802001953,462.4833450317383,300.066650390625,504.51666259765625,5,3,hover,99,99,0.012291558177664282,0.37333362070724885,78,,,intermediate,5,,,,,,,,,,,,
4794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,56, in ,462,275,339958,270.066650390625,443.4666748046875,290.066650390625,462.4833526611328,5,2,,,,,,,,,intermediate,5,,,,,,,,,,,,
4844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,56, in ,458,275,340008,270.066650390625,443.4666748046875,290.066650390625,462.4833526611328,5,2,,,,,,,,,intermediate,5,,,,,,,,,,,,
4894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,56, in ,446,278,340059,270.066650390625,443.4666748046875,290.066650390625,462.4833526611328,5,2,,,,,,,,,intermediate,5,,,,,,,,,,,,
4900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,56, in ,462,275,,260.06665802001953,443.4666748046875,300.066650390625,462.4833450317383,5,2,hover,150,150,0.1332160238919694,0.4483336350123663,78,,,intermediate,5,,,,,,,,,,,,
4945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,55, and ,440,280,340109,270.066650390625,408.41668701171875,290.066650390625,443.4666748046875,5,1,,,,,,,,,intermediate,5,,,,,,,,,,,,
4996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,55, and ,438,282,340160,270.066650390625,408.41668701171875,290.066650390625,443.4666748046875,5,1,,,,,,,,,intermediate,5,,,,,,,,,,,,
5046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,55, and ,436,278,340210,270.066650390625,408.41668701171875,290.066650390625,443.4666748046875,5,1,,,,,,,,,intermediate,5,,,,,,,,,,,,
5096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,55, and ,437,275,340260,270.066650390625,408.41668701171875,290.066650390625,443.4666748046875,5,1,,,,,,,,,intermediate,5,,,,,,,,,,,,
5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,55, and ,443,278,,260.06665802001953,408.41668701171875,300.066650390625,443.4666748046875,5,1,hover,201,201,0.8155013678496985,0.37333362070724885,78,,,intermediate,5,,,,,,,,,,,,
5118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,56, in ,454,271,,260.06665802001953,443.4666748046875,300.066650390625,462.4833450317383,5,2,hover,16,16,0.553899555997405,0.27333360163375886,78,,,intermediate,5,,,,,,,,,,,,
5147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,57, local ,492,270,340311,270.066650390625,462.48333740234375,290.066650390625,504.51666259765625,5,3,,,,,,,,,intermediate,5,,,,,,,,,,,,
5151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,57, local ,470,270,,260.06665802001953,462.4833450317383,300.066650390625,504.51666259765625,5,3,hover,33,33,0.7022204450546349,0.24833359686538636,78,,,intermediate,5,,,,,,,,,,,,
5183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,58, media ,522,271,,260.06665802001953,504.51666259765625,300.066650390625,558.5666580200195,5,4,hover,34,34,0.7674993693927298,0.29833360640213136,78,,,intermediate,5,,,,,,,,,,,,
5197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,59, suggested ,586,272,340362,270.066650390625,558.566650390625,290.066650390625,646.6666564941406,5,5,,,,,,,,,intermediate,5,,,,,,,,,,,,
5234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,59, suggested ,586,272,,260.06665802001953,558.5666580200195,300.066650390625,646.6666717529297,5,5,hover,50,50,0.9697313128575196,0.27333360163375886,78,,,intermediate,5,,,,,,,,,,,,
5247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,60, that ,680,271,340412,270.066650390625,646.6666870117188,290.066650390625,681.7000122070312,5,6,,,,,,,,,intermediate,5,,,,,,,,,,,,
5251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,60, that ,680,271,,260.06665802001953,646.6666717529297,300.066650390625,681.7000122070312,5,6,hover,16,16,0.9514744473408553,0.27333360163375886,78,,,intermediate,5,,,,,,,,,,,,
5284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,61, the ,697,271,,260.06665802001953,681.7000122070312,300.066650390625,711.7333450317383,5,7,hover,33,33,0.9755822959769889,0.24833359686538636,78,,,intermediate,5,,,,,,,,,,,,
5298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,62, meteorite ,727,270,340462,270.066650390625,711.7333374023438,290.066650390625,791.8000030517578,5,8,,,,,,,,,intermediate,5,,,,,,,,,,,,
5348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,62, meteorite ,757,269,340512,270.066650390625,711.7333374023438,290.066650390625,791.8000030517578,5,8,,,,,,,,,intermediate,5,,,,,,,,,,,,
5383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,62, meteorite ,727,270,,260.06665802001953,711.7333450317383,300.066650390625,791.7999954223633,5,8,hover,101,101,0.8776020306263398,0.24833359686538636,78,,,intermediate,5,,,,,,,,,,,,
5399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,63, was ,792,271,340563,270.066650390625,791.7999877929688,290.066650390625,828.816650390625,5,9,,,,,,,,,intermediate,5,,,,,,,,,,,,
5434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,63, was ,792,271,,260.06665802001953,791.7999954223633,300.066650390625,828.816650390625,5,9,hover,50,50,0.8428639650013696,0.37333362070724885,78,,,intermediate,5,,,,,,,,,,,,
5449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,64, blown ,835,276,340614,270.066650390625,828.816650390625,290.066650390625,880.8666534423828,5,10,,,,,,,,,intermediate,5,,,,,,,,,,,,
5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,64, blown ,870,275,340664,270.066650390625,828.816650390625,290.066650390625,880.8666534423828,5,10,,,,,,,,,intermediate,5,,,,,,,,,,,,
5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,64, blown ,835,276,,260.06665802001953,828.816650390625,300.066650390625,880.8666763305664,5,10,hover,67,67,0.7912263032663027,0.37333362070724885,78,,,intermediate,5,,,,,,,,,,,,
5552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,65, apart ,912,268,340716,270.066650390625,880.86669921875,290.066650390625,926.9167022705078,5,11,,,,,,,,,intermediate,5,,,,,,,,,,,,
5583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,65, apart ,885,272,,260.06665802001953,880.8666763305664,300.066650390625,926.9166946411133,5,11,hover,83,83,0.8498003932491566,0.1733335825602689,78,,,intermediate,5,,,,,,,,,,,,
5603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,66, by ,946,265,340767,270.066650390625,926.9166870117188,290.066650390625,950.933349609375,5,12,,,,,,,,,intermediate,5,,,,,,,,,,,,
5617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,66, by ,930,266,,260.06665802001953,926.9166946411133,300.066650390625,950.933349609375,5,12,hover,33,33,0.7945863145432003,0.12333357302352391,78,,,intermediate,5,,,,,,,,,,,,
5653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,67, local ,956,265,340817,270.066650390625,950.933349609375,290.066650390625,992.9666748046875,5,13,,,,,,,,,intermediate,5,,,,,,,,,,,,
5684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,67, local ,953,265,,260.06665802001953,950.933349609375,300.066650390625,992.9666748046875,5,13,hover,66,66,0.09674824372634948,0.07333356348677893,78,,,intermediate,5,,,,,,,,,,,,
5701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,66, by ,950,262,,260.06665802001953,926.9166946411133,300.066650390625,950.933349609375,5,12,hover,17,17,0.9611374019151113,0.04833355871840643,78,,,intermediate,5,,,,,,,,,,,,
5703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,52, Russian ,934,258,340868,230.06666564941406,887.816650390625,250.06666564941406,957.8666534423828,4,12,,,,,,,,,intermediate,5,,,,,,,,,,,,
5734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,52, Russian ,934,258,,220.06666564941406,887.816650390625,260.06665802001953,957.8666763305664,4,12,hover,33,33,0.33095419021331474,0.8983335301081715,78,,,intermediate,5,,,,,,,,,,,,
5751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,51, on ,865,252,,220.06666564941406,862.783332824707,260.06665802001953,887.816650390625,4,11,hover,18,18,0.08854867795513,0.7983335110346815,78,,,intermediate,5,,,,,,,,,,,,
5754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,50, Reports ,828,246,340919,230.06666564941406,794.7333374023438,250.06666564941406,862.7833404541016,4,10,,,,,,,,,intermediate,5,,,,,,,,,,,,
5767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,50, Reports ,828,246,,220.06666564941406,794.7333450317383,260.06665802001953,862.783332824707,4,10,hover,16,16,0.48885614894554014,0.6483334824244465,78,,,intermediate,5,,,,,,,,,,,,
5801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,49, incident. ,787,242,,220.06666564941406,722.6666641235352,260.06665802001953,794.7333450317383,4,9,hover,34,34,0.10175764700202966,0.5233334585825841,78,,,intermediate,5,,,,,,,,,,,,
5805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,47, after ,690,242,340969,230.06666564941406,651.5999755859375,250.06666564941406,692.63330078125,4,7,,,,,,,,,intermediate,5,,,,,,,,,,,,
5834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,47, after ,690,242,,220.06666564941406,651.599983215332,260.06665802001953,692.63330078125,4,7,hover,33,33,0.18034166437505844,0.6483334824244465,78,,,intermediate,5,,,,,,,,,,,,
5851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,46, hours ,611,253,,220.06666564941406,601.5499877929688,260.06665802001953,651.599983215332,4,6,hover,16,16,0.18881144997685267,0.823333515803054,78,,,intermediate,5,,,,,,,,,,,,
5855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,45, few ,590,257,341020,230.06666564941406,568.5333251953125,250.06666564941406,601.5499877929688,4,5,,,,,,,,,intermediate,5,,,,,,,,,,,,
5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,45, few ,590,257,,220.06666564941406,568.5333251953125,260.06665802001953,601.5499877929688,4,5,hover,17,17,0.6501770050559669,0.923333534876544,78,,,intermediate,5,,,,,,,,,,,,
5905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,58, media ,527,266,341070,270.066650390625,504.51666259765625,290.066650390625,558.5666656494141,5,4,,,,,,,,,intermediate,5,,,,,,,,,,,,
5934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,58, media ,558,263,,260.06665802001953,504.51666259765625,300.066650390625,558.5666580200195,5,4,hover,67,67,0.06444658089466762,0.19833358732864137,78,,,intermediate,5,,,,,,,,,,,,
5956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,57, local ,489,273,341120,270.066650390625,462.48333740234375,290.066650390625,504.51666259765625,5,3,,,,,,,,,intermediate,5,,,,,,,,,,,,
5984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,57, local ,498,270,,260.06665802001953,462.4833450317383,300.066650390625,504.51666259765625,5,3,hover,50,50,0.178826117079002,0.4983336445491113,78,,,intermediate,5,,,,,,,,,,,,
6007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,56, in ,453,290,341172,270.066650390625,443.4666748046875,290.066650390625,462.4833526611328,5,2,,,,,,,,,intermediate,5,,,,,,,,,,,,
6057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,56, in ,449,293,341222,270.066650390625,443.4666748046875,290.066650390625,462.4833526611328,5,2,,,,,,,,,intermediate,5,,,,,,,,,,,,
6101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,56, in ,460,286,,260.06665802001953,443.4666748046875,300.066650390625,462.4833450317383,5,2,hover,116,116,0.1332160238919694,0.9483337303798162,78,,,intermediate,5,,,,,,,,,,,,
6108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,69, defense ,442,309,341272,310.066650390625,408.41668701171875,330.066650390625,477.50001525878906,6,1,,,,,,,,,intermediate,5,,,,,,,,,,,,
6158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,69, defense ,437,326,341322,310.066650390625,408.41668701171875,330.066650390625,477.50001525878906,6,1,,,,,,,,,intermediate,5,,,,,,,,,,,,
6209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,69, defense ,438,326,341372,310.066650390625,408.41668701171875,330.066650390625,477.50001525878906,6,1,,,,,,,,,intermediate,5,,,,,,,,,,,,
6259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,69, defense ,466,326,341424,310.066650390625,408.41668701171875,330.066650390625,477.50001525878906,6,1,,,,,,,,,intermediate,5,,,,,,,,,,,,
6267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,69, defense ,442,309,,300.066650390625,408.41668701171875,340.066650390625,477.50000762939453,6,1,hover,168,168,0.8335342376919254,0.648333740234375,78,,,intermediate,5,,,,,,,,,,,,
6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,70, units ,482,326,,300.066650390625,477.50000762939453,340.066650390625,520.533332824707,6,2,hover,32,32,0.8714174933126069,0.648333740234375,78,,,intermediate,5,,,,,,,,,,,,
6310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,71, at ,534,325,341474,310.066650390625,520.5333251953125,330.066650390625,540.5499877929688,6,3,,,,,,,,,intermediate,5,,,,,,,,,,,,
6317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,71, at ,534,325,,300.066650390625,520.533332824707,340.066650390625,540.5499877929688,6,3,hover,17,17,0.6727731080265724,0.623333740234375,78,,,intermediate,5,,,,,,,,,,,,
6335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,72, an ,550,324,,300.066650390625,540.5499877929688,340.066650390625,565.5833129882812,6,4,hover,18,18,0.3774972814558718,0.598333740234375,78,,,intermediate,5,,,,,,,,,,,,
6360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,73, altitude ,581,319,341524,310.066650390625,565.5833129882812,330.066650390625,628.6499786376953,6,5,,,,,,,,,intermediate,5,,,,,,,,,,,,
6410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,73, altitude ,598,316,341575,310.066650390625,565.5833129882812,330.066650390625,628.6499786376953,6,5,,,,,,,,,intermediate,5,,,,,,,,,,,,
6451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,73, altitude ,571,320,,300.066650390625,565.5833129882812,340.066650390625,628.6500015258789,6,5,hover,115,115,0.8311311125915573,0.348333740234375,78,,,intermediate,5,,,,,,,,,,,,
6461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,74, of ,630,314,341625,310.066650390625,628.6500244140625,330.066650390625,648.6667022705078,6,6,,,,,,,,,intermediate,5,,,,,,,,,,,,
6468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,74, of ,630,314,,300.066650390625,628.6500015258789,340.066650390625,648.6666946411133,6,6,hover,17,17,0.06744363149043996,0.348333740234375,78,,,intermediate,5,,,,,,,,,,,,
6512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,10,5,20,21,75, more ,676,315,341677,310.066650390625,648.6666870117188,330.066650390625,694.7000122070312,6,7,,,,,,,,,intermediate,5,,,,,,,,,,,,
6534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,10,5,20,21,75, more ,652,314,,300.066650390625,648.6666946411133,340.066650390625,694.7000122070312,6,7,hover,66,66,0.9196231685510615,0.448333740234375,78,,,intermediate,5,,,,,,,,,,,,
