responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
8246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,69, village ,743,268,,260.06665802001953,692.6833572387695,300.066650390625,748.7333450317383,5,8,hover,34,34,0.3089499827402777,0.24833359686538636,91,,,elementary,2,,,,,,,,,,,,
8270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,68, The ,674,270,1582781,270.066650390625,656.6500244140625,290.066650390625,692.6833648681641,5,7,,,,,,,,,elementary,2,,,,,,,,,,,,
8280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,68, The ,692,270,,260.06665802001953,656.6500244140625,300.066650390625,692.6833572387695,5,7,hover,32,32,0.48149794165143434,0.24833359686538636,91,,,elementary,2,,,,,,,,,,,,
8313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,67, up. ,648,271,,260.06665802001953,626.6166763305664,300.066650390625,656.6500244140625,5,6,hover,34,34,0.27913383636506356,0.29833360640213136,91,,,elementary,2,,,,,,,,,,,,
8320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,66, grew ,624,272,1582831,270.066650390625,582.5833129882812,290.066650390625,626.6166534423828,5,5,,,,,,,,,elementary,2,,,,,,,,,,,,
8370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,66, grew ,583,274,1582882,270.066650390625,582.5833129882812,290.066650390625,626.6166534423828,5,5,,,,,,,,,elementary,2,,,,,,,,,,,,
8380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,66, grew ,624,272,,260.06665802001953,582.5833129882812,300.066650390625,626.6166763305664,5,5,hover,66,66,0.009462983976029972,0.34833361593887635,91,,,elementary,2,,,,,,,,,,,,
8413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,65, she ,567,276,,260.06665802001953,548.5499954223633,300.066650390625,582.5833129882812,5,4,hover,34,34,0.1601373291651862,0.3983336254756213,91,,,elementary,2,,,,,,,,,,,,
8420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,64, where ,542,277,1582933,270.066650390625,494.5,290.066650390625,548.5500030517578,5,3,,,,,,,,,elementary,2,,,,,,,,,,,,
8470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,64, where ,516,278,1582982,270.066650390625,494.5,290.066650390625,548.5500030517578,5,3,,,,,,,,,elementary,2,,,,,,,,,,,,
8513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,64, where ,542,277,,260.06665802001953,494.50000762939453,300.066650390625,548.5499954223633,5,3,hover,99,99,0.13876029721474104,0.4483336350123663,91,,,elementary,2,,,,,,,,,,,,
8521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,63, village ,491,278,1583033,270.066650390625,438.45001220703125,290.066650390625,494.50001525878906,5,2,,,,,,,,,elementary,2,,,,,,,,,,,,
8572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,63, village ,458,277,1583083,270.066650390625,438.45001220703125,290.066650390625,494.50001525878906,5,2,,,,,,,,,elementary,2,,,,,,,,,,,,
8613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,63, village ,491,278,,260.06665802001953,438.45001220703125,300.066650390625,494.50000762939453,5,2,hover,101,101,0.09901852357251703,0.3983336254756213,91,,,elementary,2,,,,,,,,,,,,
8623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,62, the ,438,276,1583134,270.066650390625,408.41668701171875,290.066650390625,438.45001220703125,5,1,,,,,,,,,elementary,2,,,,,,,,,,,,
8673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,62, the ,422,277,1583184,270.066650390625,408.41668701171875,290.066650390625,438.45001220703125,5,1,,,,,,,,,elementary,2,,,,,,,,,,,,
8723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,62, the ,418,278,1583235,270.066650390625,408.41668701171875,290.066650390625,438.45001220703125,5,1,,,,,,,,,elementary,2,,,,,,,,,,,,
8774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,62, the ,417,278,1583285,270.066650390625,408.41668701171875,290.066650390625,438.45001220703125,5,1,,,,,,,,,elementary,2,,,,,,,,,,,,
8824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,62, the ,420,279,1583336,270.066650390625,408.41668701171875,290.066650390625,438.45001220703125,5,1,,,,,,,,,elementary,2,,,,,,,,,,,,
8874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,62, the ,438,280,1583386,270.066650390625,408.41668701171875,290.066650390625,438.45001220703125,5,1,,,,,,,,,elementary,2,,,,,,,,,,,,
8880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,62, the ,438,276,,260.06665802001953,408.41668701171875,300.066650390625,438.45001220703125,5,1,hover,267,267,0.9850162376591758,0.4983336445491113,91,,,elementary,2,,,,,,,,,,,,
8925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,63, village ,490,278,1583436,270.066650390625,438.45001220703125,290.066650390625,494.50001525878906,5,2,,,,,,,,,elementary,2,,,,,,,,,,,,
8930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,63, village ,450,280,,260.06665802001953,438.45001220703125,300.066650390625,494.50000762939453,5,2,hover,50,50,0.9197143979141329,0.4483336350123663,91,,,elementary,2,,,,,,,,,,,,
8975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,64, where ,548,274,1583487,270.066650390625,494.5,290.066650390625,548.5500030517578,5,3,,,,,,,,,elementary,2,,,,,,,,,,,,
8979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,64, where ,506,277,,260.06665802001953,494.50000762939453,300.066650390625,548.5499954223633,5,3,hover,50,50,0.9898243192122455,0.34833361593887635,91,,,elementary,2,,,,,,,,,,,,
8997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,65, she ,569,274,,260.06665802001953,548.5499954223633,300.066650390625,582.5833129882812,5,4,hover,16,16,0.6008819016255998,0.34833361593887635,91,,,elementary,2,,,,,,,,,,,,
9026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,66, grew ,620,269,1583538,270.066650390625,582.5833129882812,290.066650390625,626.6166534423828,5,5,,,,,,,,,elementary,2,,,,,,,,,,,,
9030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,66, grew ,590,270,,260.06665802001953,582.5833129882812,300.066650390625,626.6166763305664,5,5,hover,34,34,0.8497349321437724,0.22333359209701387,91,,,elementary,2,,,,,,,,,,,,
9076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,67, up. ,656,266,1583588,270.066650390625,626.61669921875,290.066650390625,656.6500244140625,5,6,,,,,,,,,elementary,2,,,,,,,,,,,,
9079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,67, up. ,634,268,,260.06665802001953,626.6166763305664,300.066650390625,656.6500244140625,5,6,hover,50,50,0.9783565784189175,0.1483335777918964,91,,,elementary,2,,,,,,,,,,,,
9112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,68, The ,664,266,,260.06665802001953,656.6500244140625,300.066650390625,692.6833572387695,5,7,hover,33,33,0.7312666778319787,0.1483335777918964,91,,,elementary,2,,,,,,,,,,,,
9127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,69, village ,696,267,1583638,270.066650390625,692.683349609375,290.066650390625,748.7333526611328,5,8,,,,,,,,,elementary,2,,,,,,,,,,,,
9177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,69, village ,746,270,1583689,270.066650390625,692.683349609375,290.066650390625,748.7333526611328,5,8,,,,,,,,,elementary,2,,,,,,,,,,,,
9179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,69, village ,696,267,,260.06665802001953,692.6833572387695,300.066650390625,748.7333450317383,5,8,hover,67,67,0.9512337979120636,0.24833359686538636,91,,,elementary,2,,,,,,,,,,,,
9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,70, has ,761,272,,260.06665802001953,748.7333450317383,300.066650390625,782.7666625976562,5,9,hover,33,33,0.9187072317502519,0.32333361117050385,91,,,elementary,2,,,,,,,,,,,,
9228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,71, about ,794,274,1583740,270.066650390625,782.7666625976562,290.066650390625,832.8333282470703,5,10,,,,,,,,,elementary,2,,,,,,,,,,,,
9278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,71, about ,830,274,1583790,270.066650390625,782.7666625976562,290.066650390625,832.8333282470703,5,10,,,,,,,,,elementary,2,,,,,,,,,,,,
9279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,71, about ,794,274,,260.06665802001953,782.7666625976562,300.066650390625,832.8333206176758,5,10,hover,66,66,0.9434090324833972,0.34833361593887635,91,,,elementary,2,,,,,,,,,,,,
9329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,72, 200 ,845,274,1583841,270.066650390625,832.8333129882812,290.066650390625,867.8833160400391,5,11,,,,,,,,,elementary,2,,,,,,,,,,,,
9379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,72, 200 ,835,274,,260.06665802001953,832.8333206176758,300.066650390625,867.8833084106445,5,11,hover,101,101,0.9177372492202995,0.34833361593887635,91,,,elementary,2,,,,,,,,,,,,
9380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,73, people. ,872,274,1583892,270.066650390625,867.88330078125,290.066650390625,931.9666290283203,5,12,,,,,,,,,elementary,2,,,,,,,,,,,,
9431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,73, people. ,912,272,1583943,270.066650390625,867.88330078125,290.066650390625,931.9666290283203,5,12,,,,,,,,,elementary,2,,,,,,,,,,,,
9447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,73, people. ,872,274,,260.06665802001953,867.8833084106445,300.066650390625,931.9666519165039,5,12,hover,67,67,0.6884268075888037,0.29833360640213136,91,,,elementary,2,,,,,,,,,,,,
9481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,74, “Even ,959,268,1583993,270.066650390625,931.9666748046875,290.066650390625,984.0000152587891,5,13,,,,,,,,,elementary,2,,,,,,,,,,,,
9529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,74, “Even ,934,270,,260.06665802001953,931.9666519165039,300.066650390625,984.0000076293945,5,13,hover,82,82,0.980781411929064,0.19833358732864137,91,,,elementary,2,,,,,,,,,,,,
9532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,75, people ,989,268,1584043,270.066650390625,984,290.066650390625,1038.0833282470703,5,14,,,,,,,,,elementary,2,,,,,,,,,,,,
9582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,75, people ,1009,268,1584093,270.066650390625,984,290.066650390625,1038.0833282470703,5,14,,,,,,,,,elementary,2,,,,,,,,,,,,
9633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,75, people ,1025,270,1584145,270.066650390625,984,290.066650390625,1038.0833282470703,5,14,,,,,,,,,elementary,2,,,,,,,,,,,,
9684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,75, people ,1027,270,1584195,270.066650390625,984,290.066650390625,1038.0833282470703,5,14,,,,,,,,,elementary,2,,,,,,,,,,,,
9734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,75, people ,1010,270,1584246,270.066650390625,984,290.066650390625,1038.0833282470703,5,14,,,,,,,,,elementary,2,,,,,,,,,,,,
9746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,75, people ,989,268,,260.06665802001953,984.0000076293945,300.066650390625,1038.0833282470703,5,14,hover,218,218,0.480739571344072,0.24833359686538636,91,,,elementary,2,,,,,,,,,,,,
9763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,74, “Even ,978,272,,260.06665802001953,931.9666519165039,300.066650390625,984.0000076293945,5,13,hover,16,16,0.8846892046997441,0.29833360640213136,91,,,elementary,2,,,,,,,,,,,,
9779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,73, people. ,929,275,,260.06665802001953,867.8833084106445,300.066650390625,931.9666519165039,5,12,hover,16,16,0.9537063493537498,0.37333362070724885,91,,,elementary,2,,,,,,,,,,,,
9784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,72, 200 ,849,282,1584296,270.066650390625,832.8333129882812,290.066650390625,867.8833160400391,5,11,,,,,,,,,elementary,2,,,,,,,,,,,,
9796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,72, 200 ,849,282,,260.06665802001953,832.8333206176758,300.066650390625,867.8833084106445,5,11,hover,17,17,0.4612463627039367,0.5483336540858562,91,,,elementary,2,,,,,,,,,,,,
9812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,71, about ,797,288,,260.06665802001953,782.7666625976562,300.066650390625,832.8333206176758,5,10,hover,17,17,0.28428774688041775,0.6983336826960912,91,,,elementary,2,,,,,,,,,,,,
9830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,70, has ,754,292,,260.06665802001953,748.7333450317383,300.066650390625,782.7666625976562,5,9,hover,17,17,0.1547499728188683,0.7983337017695812,91,,,elementary,2,,,,,,,,,,,,
9835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,69, village ,694,293,1584347,270.066650390625,692.683349609375,290.066650390625,748.7333526611328,5,8,,,,,,,,,elementary,2,,,,,,,,,,,,
9846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,69, village ,694,293,,260.06665802001953,692.6833572387695,300.066650390625,748.7333450317383,5,8,hover,16,16,0.02349050933059501,0.8233337065379537,91,,,elementary,2,,,,,,,,,,,,
9863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,68, The ,663,294,,260.06665802001953,656.6500244140625,300.066650390625,692.6833572387695,5,7,hover,16,16,0.17622504187521346,0.8483337113063262,91,,,elementary,2,,,,,,,,,,,,
9879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,67, up. ,634,295,,260.06665802001953,626.6166763305664,300.066650390625,656.6500244140625,5,6,hover,17,17,0.24583751531488002,0.8733337160746987,91,,,elementary,2,,,,,,,,,,,,
9886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,66, grew ,597,299,1584397,270.066650390625,582.5833129882812,290.066650390625,626.6166534423828,5,5,,,,,,,,,elementary,2,,,,,,,,,,,,
9896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,66, grew ,597,299,,260.06665802001953,582.5833129882812,300.066650390625,626.6166763305664,5,5,hover,17,17,0.32740372112058114,0.9733337351481887,91,,,elementary,2,,,,,,,,,,,,
9912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,80, in ,575,302,,300.066650390625,571.599983215332,340.066650390625,590.6166687011719,6,5,hover,16,16,0.17879124031365407,0.048333740234375,91,,,elementary,2,,,,,,,,,,,,
9936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,79, living ,531,305,1584448,310.066650390625,525.566650390625,330.066650390625,571.5999908447266,6,4,,,,,,,,,elementary,2,,,,,,,,,,,,
9946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,79, living ,554,302,,300.066650390625,525.5666580200195,340.066650390625,571.599983215332,6,4,hover,35,35,0.11803062144495564,0.123333740234375,91,,,elementary,2,,,,,,,,,,,,
9986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,78, and ,494,306,1584498,310.066650390625,490.51666259765625,330.066650390625,525.5666656494141,6,3,,,,,,,,,elementary,2,,,,,,,,,,,,
9996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,78, and ,520,305,,300.066650390625,490.5166702270508,340.066650390625,525.5666580200195,6,3,hover,50,50,0.09938176850515186,0.148333740234375,91,,,elementary,2,,,,,,,,,,,,
10037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,77, here ,461,307,1584548,310.066650390625,449.4666748046875,330.066650390625,490.5166778564453,6,2,,,,,,,,,elementary,2,,,,,,,,,,,,
10062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,77, here ,482,306,,300.066650390625,449.4666748046875,340.066650390625,490.5166702270508,6,2,hover,66,66,0.03735262768085895,0.173333740234375,91,,,elementary,2,,,,,,,,,,,,
10087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,76, born ,429,307,1584599,310.066650390625,408.41668701171875,330.066650390625,449.4666748046875,6,1,,,,,,,,,elementary,2,,,,,,,,,,,,
10130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,76, born ,442,307,,300.066650390625,408.41668701171875,340.066650390625,449.4666748046875,6,1,hover,67,67,0.038570364411958435,0.173333740234375,91,,,elementary,2,,,,,,,,,,,,
10137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,-1,999,406,307,1584648,,,,,,,,,,,,,,,elementary,2,,,,,,,,,,,,
10187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,-1,999,396,307,1584699,,,,,,,,,,,,,,,elementary,2,,,,,,,,,,,,
10238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,-1,999,394,309,1584749,,,,,,,,,,,,,,,elementary,2,,,,,,,,,,,,
10288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,-1,999,394,312,1584799,,,,,,,,,,,,,,,elementary,2,,,,,,,,,,,,
10338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,-1,999,408,314,1584850,,,,,,,,,,,,,,,elementary,2,,,,,,,,,,,,
10380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,76, born ,417,318,,300.066650390625,408.41668701171875,340.066650390625,449.4666748046875,6,1,hover,34,34,0.6963050301607433,0.548333740234375,91,,,elementary,2,,,,,,,,,,,,
10388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,77, here ,454,326,1584900,310.066650390625,449.4666748046875,330.066650390625,490.5166778564453,6,2,,,,,,,,,elementary,2,,,,,,,,,,,,
10429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,77, here ,454,326,,300.066650390625,449.4666748046875,340.066650390625,490.5166702270508,6,2,hover,49,49,0.9386925576688433,0.748333740234375,91,,,elementary,2,,,,,,,,,,,,
10439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,78, and ,503,331,1584950,310.066650390625,490.51666259765625,330.066650390625,525.5666656494141,6,3,,,,,,,,,elementary,2,,,,,,,,,,,,
10462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,78, and ,503,331,,300.066650390625,490.5166702270508,340.066650390625,525.5666580200195,6,3,hover,34,34,0.7270567374651508,0.773333740234375,91,,,elementary,2,,,,,,,,,,,,
10490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,79, living ,542,331,1585002,310.066650390625,525.566650390625,330.066650390625,571.5999908447266,6,4,,,,,,,,,elementary,2,,,,,,,,,,,,
10540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,79, living ,559,332,1585052,310.066650390625,525.566650390625,330.066650390625,571.5999908447266,6,4,,,,,,,,,elementary,2,,,,,,,,,,,,
10562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,79, living ,534,331,,300.066650390625,525.5666580200195,340.066650390625,571.599983215332,6,4,hover,100,100,0.8566259728722769,0.798333740234375,91,,,elementary,2,,,,,,,,,,,,
10590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,80, in ,584,334,1585101,310.066650390625,571.5999755859375,330.066650390625,590.6166381835938,6,5,,,,,,,,,elementary,2,,,,,,,,,,,,
10596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,80, in ,576,333,,300.066650390625,571.599983215332,340.066650390625,590.6166687011719,6,5,hover,33,33,0.6520598341862065,0.848333740234375,91,,,elementary,2,,,,,,,,,,,,
10641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,81," Athens, ",631,332,1585152,310.066650390625,590.61669921875,330.066650390625,656.6667022705078,6,6,,,,,,,,,elementary,2,,,,,,,,,,,,
10663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,81," Athens, ",596,334,,300.066650390625,590.6166687011719,340.066650390625,656.6666946411133,6,6,hover,67,67,0.8536458615488947,0.748333740234375,91,,,elementary,2,,,,,,,,,,,,
10691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,82, who ,682,327,1585203,310.066650390625,656.6666870117188,330.066650390625,694.7000122070312,6,7,,,,,,,,,elementary,2,,,,,,,,,,,,
10696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,82, who ,670,329,,300.066650390625,656.6666946411133,340.066650390625,694.7000122070312,6,7,hover,33,33,0.666081924485813,0.673333740234375,91,,,elementary,2,,,,,,,,,,,,
10741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,24,2,16,17,83, have ,734,323,1585253,310.066650390625,694.7000122070312,330.066650390625,738.7500152587891,6,8,,,,,,,,,elementary,2,,,,,,,,,,,,
10746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,83, have ,701,326,,300.066650390625,694.7000122070312,340.066650390625,738.7500076293945,6,8,hover,50,50,0.8921678065150707,0.573333740234375,91,,,elementary,2,,,,,,,,,,,,
10763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,24,2,16,17,84, their ,765,322,,300.066650390625,738.7500076293945,340.066650390625,778.783332824707,6,9,hover,17,17,0.6557035230658051,0.548333740234375,91,,,elementary,2,,,,,,,,,,,,
