responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
3645,raw_position_sample,2,2,int,,,900,1,18, collars ,778,174,119456,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.26666259765625,762.4833374023438,183.26666259765625,819.5166625976562,2,5,,,,,,,,,,,,,,,,,,,,,test,test
3696,raw_position_sample,2,2,int,,,900,1,18, collars ,799,171,119507,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.26666259765625,762.4833374023438,183.26666259765625,819.5166625976562,2,5,,,,,,,,,,,,,,,,,,,,,test,test
3746,raw_position_sample,2,2,int,,,900,1,18, collars ,812,171,119556,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.26666259765625,762.4833374023438,183.26666259765625,819.5166625976562,2,5,,,,,,,,,,,,,,,,,,,,,test,test
3797,raw_position_sample,2,2,int,,,900,1,18, collars ,819,171,119607,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.26666259765625,762.4833374023438,183.26666259765625,819.5166625976562,2,5,,,,,,,,,,,,,,,,,,,,,test,test
3804,hover_association,2,2,int,,,900,1,18, collars ,766,176,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.26666259765625,762.4833450317383,193.26666259765625,819.5166625976562,2,5,hover,200,200,0.9909410390328582,0.44333343505859374,19,,,,,,,,,,,,,,,test,test
3847,raw_position_sample,2,2,int,,,900,1,19, raised. ,836,178,119658,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.26666259765625,819.5166625976562,183.26666259765625,873.5666656494141,2,6,,,,,,,,,,,,,,,,,,,,,test,test
3888,hover_association,2,2,int,,,900,1,19, raised. ,821,171,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.26666259765625,819.5166625976562,193.26666259765625,877.1699981689453,2,6,hover,83,83,0.6674954193198176,0.8683334350585937,19,,,,,,,,,,,,,,,test,test
3897,raw_position_sample,2,2,int,,,900,1,-1,999,867,194,119707,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
3947,raw_position_sample,2,2,int,,,900,1,-1,999,889,209,119758,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
3997,raw_position_sample,2,2,int,,,900,1,-1,999,889,209,119808,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
4048,raw_position_sample,2,2,int,,,900,1,-1,999,889,209,119858,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
4104,raw_position_sample,2,2,int,,,900,1,-1,999,889,209,119915,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
4155,raw_position_sample,2,2,int,,,900,1,-1,999,889,209,119965,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
4205,raw_position_sample,2,2,int,,,900,1,-1,999,889,209,120015,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
4255,raw_position_sample,2,2,int,,,900,1,-1,999,889,209,120065,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
4306,raw_position_sample,2,2,int,,,900,1,-1,999,889,209,120116,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
6212,,,,int,,,900,,,,,,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1,,,,,,,,,,,,,test,test
