responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
5416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,45, hopes ,977,218,,180.06666564941406,974.9166641235352,220.06666564941406,1028.9833755493164,3,16,hover,67,67,0.9633161422802821,0.8983333587646485,85,,,intermediate,6,,,,,,,,,,,,
5421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,46, it ,1037,218,347145,190.06666564941406,1028.9833984375,210.06666564941406,1042.9833984375,3,17,,,,,,,,,intermediate,6,,,,,,,,,,,,
5433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,46, it ,1037,218,,180.06666564941406,1028.9833755493164,220.06666564941406,1042.9833984375,3,17,hover,16,16,0.5726150960402963,0.9483333587646484,85,,,intermediate,6,,,,,,,,,,,,
5471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,47, will ,1046,219,347195,190.06666564941406,1042.9833984375,210.06666564941406,1067.9833984375,3,18,,,,,,,,,intermediate,6,,,,,,,,,,,,
5516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,47, will ,1044,219,,180.06666564941406,1042.9833984375,220.06666564941406,1067.9833984375,3,18,hover,83,83,0.0806640625,0.9983333587646485,85,,,intermediate,6,,,,,,,,,,,,
5522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,64, bottle ,1028,224,347245,230.06666564941406,1025.5833740234375,250.06666564941406,1069.6333770751953,4,17,,,,,,,,,intermediate,6,,,,,,,,,,,,
5533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,64, bottle ,1028,224,,220.06666564941406,1025.5833435058594,260.06665802001953,1069.6333770751953,4,17,hover,18,18,0.05486162661685019,0.09833337752025176,85,,,intermediate,6,,,,,,,,,,,,
5551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,63, the ,1008,226,,220.06666564941406,995.5499877929688,260.06665802001953,1025.5833435058594,4,16,hover,17,17,0.4145394982182286,0.14833338705699675,85,,,intermediate,6,,,,,,,,,,,,
5567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,62, with ,978,230,,220.06666564941406,958.533332824707,260.06665802001953,995.5499877929688,4,15,hover,16,16,0.5258894190191901,0.2483334061304867,85,,,intermediate,6,,,,,,,,,,,,
5572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,60, to ,926,238,347296,230.06666564941406,908.4833374023438,250.06666564941406,928.5,4,13,,,,,,,,,intermediate,6,,,,,,,,,,,,
5583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,60, to ,926,238,,220.06666564941406,908.4833526611328,260.06665802001953,928.5,4,13,hover,17,17,0.8751039593356055,0.44833344427746663,85,,,intermediate,6,,,,,,,,,,,,
5600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,59, available ,886,242,,220.06666564941406,832.4000015258789,260.06665802001953,908.4833526611328,4,12,hover,16,16,0.7044905051413416,0.5483334633509566,85,,,intermediate,6,,,,,,,,,,,,
5617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,58, photos ,818,250,,220.06666564941406,773.3333129882812,260.06665802001953,832.4000015258789,4,11,hover,17,17,0.7562077393806682,0.7483335014979365,85,,,intermediate,6,,,,,,,,,,,,
5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,57, few ,759,255,347346,230.06666564941406,740.316650390625,250.06666564941406,773.3333129882812,4,10,,,,,,,,,intermediate,6,,,,,,,,,,,,
5633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,57, few ,759,255,,220.06666564941406,740.316650390625,260.06665802001953,773.3333129882812,4,10,hover,17,17,0.565876382996423,0.873333525339799,85,,,intermediate,6,,,,,,,,,,,,
5650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,55, make ,710,260,,220.06666564941406,676.2666625976562,260.06665802001953,725.2999954223633,4,8,hover,16,16,0.6879674592575546,0.9983335491816614,85,,,intermediate,6,,,,,,,,,,,,
5666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,72, can ,642,266,,260.06665802001953,639.5833129882812,300.066650390625,673.6166763305664,5,8,hover,17,17,0.0710093500725539,0.1483335777918964,85,,,intermediate,6,,,,,,,,,,,,
5673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,71, visitors ,597,266,347397,270.066650390625,578.566650390625,290.066650390625,639.5833129882812,5,7,,,,,,,,,intermediate,6,,,,,,,,,,,,
5682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,71, visitors ,597,266,,260.06665802001953,578.566650390625,300.066650390625,639.5833129882812,5,7,hover,16,16,0.30210353737182366,0.1483335777918964,85,,,intermediate,6,,,,,,,,,,,,
5700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,69," face, ",542,270,,260.06665802001953,510.51666259765625,300.066650390625,554.5499954223633,5,5,hover,18,18,0.7149887456322294,0.24833359686538636,85,,,intermediate,6,,,,,,,,,,,,
5717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,68, a ,510,274,,260.06665802001953,495.5,300.066650390625,510.51666259765625,5,4,hover,16,16,0.9655940463271188,0.34833361593887635,85,,,intermediate,6,,,,,,,,,,,,
5724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,67, it ,487,276,347448,270.066650390625,481.5,290.066650390625,495.5,5,3,,,,,,,,,intermediate,6,,,,,,,,,,,,
5734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,67, it ,487,276,,260.06665802001953,481.50000762939453,300.066650390625,495.5,5,3,hover,16,16,0.392856811990363,0.3983336254756213,85,,,intermediate,6,,,,,,,,,,,,
5766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,66, give ,461,282,,260.06665802001953,443.4666748046875,300.066650390625,481.50000762939453,5,2,hover,33,33,0.14548620339992838,0.5733336588542287,85,,,intermediate,6,,,,,,,,,,,,
5775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,65, and ,436,285,347499,270.066650390625,408.41668701171875,290.066650390625,443.4666748046875,5,1,,,,,,,,,intermediate,6,,,,,,,,,,,,
5817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,65, and ,436,285,,260.06665802001953,408.41668701171875,300.066650390625,443.4666748046875,5,1,hover,50,50,0.21635707929697226,0.6983336826960912,85,,,intermediate,6,,,,,,,,,,,,
5825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,403,288,347548,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
5875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,398,288,347599,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
5926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,400,288,347649,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
5976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,65, and ,432,290,347701,270.066650390625,408.41668701171875,290.066650390625,443.4666748046875,5,1,,,,,,,,,intermediate,6,,,,,,,,,,,,
5982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,65, and ,420,289,,260.06665802001953,408.41668701171875,300.066650390625,443.4666748046875,5,1,hover,34,34,0.6728479658133351,0.7483336922328362,85,,,intermediate,6,,,,,,,,,,,,
6017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,66, give ,457,290,,260.06665802001953,443.4666748046875,300.066650390625,481.50000762939453,5,2,hover,32,32,0.8290970802019215,0.7483336922328362,85,,,intermediate,6,,,,,,,,,,,,
6027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,68, a ,505,287,347750,270.066650390625,495.5,290.066650390625,510.51666259765625,5,4,,,,,,,,,intermediate,6,,,,,,,,,,,,
6033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,68, a ,505,287,,260.06665802001953,495.5,300.066650390625,510.51666259765625,5,4,hover,17,17,0.6326305820763881,0.6733336779277187,85,,,intermediate,6,,,,,,,,,,,,
6067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,69," face, ",529,286,,260.06665802001953,510.51666259765625,300.066650390625,554.5499954223633,5,5,hover,34,34,0.8966692927724452,0.6233336683909737,85,,,intermediate,6,,,,,,,,,,,,
6077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,71, visitors ,586,282,347801,270.066650390625,578.566650390625,290.066650390625,639.5833129882812,5,7,,,,,,,,,intermediate,6,,,,,,,,,,,,
6100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,71, visitors ,586,282,,260.06665802001953,578.566650390625,300.066650390625,639.5833129882812,5,7,hover,33,33,0.5807159569349513,0.5233336493174837,85,,,intermediate,6,,,,,,,,,,,,
6117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,72, can ,657,278,,260.06665802001953,639.5833129882812,300.066650390625,673.6166763305664,5,8,hover,18,18,0.5117533297121764,0.4483336350123663,85,,,intermediate,6,,,,,,,,,,,,
6128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,73, see ,683,277,347852,270.066650390625,673.61669921875,290.066650390625,707.6500244140625,5,9,,,,,,,,,intermediate,6,,,,,,,,,,,,
6133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,73, see ,683,277,,260.06665802001953,673.6166763305664,300.066650390625,707.6500244140625,5,9,hover,15,15,0.2757096847013968,0.4233336302439938,85,,,intermediate,6,,,,,,,,,,,,
6167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,74, the ,712,277,,260.06665802001953,707.6500244140625,300.066650390625,737.6833572387695,5,10,hover,34,34,0.7774686786252559,0.4233336302439938,85,,,intermediate,6,,,,,,,,,,,,
6178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,75, young ,753,278,347902,270.066650390625,737.683349609375,290.066650390625,791.7500152587891,5,11,,,,,,,,,intermediate,6,,,,,,,,,,,,
6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,75, young ,753,278,,260.06665802001953,737.6833572387695,300.066650390625,791.7500076293945,5,11,hover,34,34,0.8196668822841454,0.4483336350123663,85,,,intermediate,6,,,,,,,,,,,,
6228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,76, man ,818,281,347953,270.066650390625,791.75,290.066650390625,831.7833404541016,5,12,,,,,,,,,intermediate,6,,,,,,,,,,,,
6232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,76, man ,800,279,,260.06665802001953,791.7500076293945,300.066650390625,831.783332824707,5,12,hover,32,32,0.6557035230658051,0.5233336493174837,85,,,intermediate,6,,,,,,,,,,,,
6267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,77, who ,842,282,,260.06665802001953,831.783332824707,300.066650390625,869.816650390625,5,13,hover,34,34,0.663015187449487,0.5483336540858562,85,,,intermediate,6,,,,,,,,,,,,
6279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,78, threw ,878,282,348003,270.066650390625,869.816650390625,290.066650390625,918.8499908447266,5,14,,,,,,,,,intermediate,6,,,,,,,,,,,,
6317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,78, threw ,878,282,,260.06665802001953,869.816650390625,300.066650390625,918.849983215332,5,14,hover,49,49,0.7379337182469238,0.5483336540858562,85,,,intermediate,6,,,,,,,,,,,,
6329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,79, the ,925,281,348053,270.066650390625,918.8499755859375,290.066650390625,948.88330078125,5,15,,,,,,,,,intermediate,6,,,,,,,,,,,,
6367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,79, the ,925,281,,260.06665802001953,918.849983215332,300.066650390625,948.88330078125,5,15,hover,51,51,0.9372929488353566,0.4983336445491113,85,,,intermediate,6,,,,,,,,,,,,
6380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,80, bottle ,954,280,348103,270.066650390625,948.88330078125,290.066650390625,997.9333038330078,5,16,,,,,,,,,intermediate,6,,,,,,,,,,,,
6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,80, bottle ,978,279,348154,270.066650390625,948.88330078125,290.066650390625,997.9333038330078,5,16,,,,,,,,,intermediate,6,,,,,,,,,,,,
6481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,80, bottle ,986,279,348205,270.066650390625,948.88330078125,290.066650390625,997.9333038330078,5,16,,,,,,,,,intermediate,6,,,,,,,,,,,,
6517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,80, bottle ,954,280,,260.06665802001953,948.88330078125,300.066650390625,997.9333267211914,5,16,hover,150,150,0.38973881975428853,0.4483336350123663,85,,,intermediate,6,,,,,,,,,,,,
6531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,79, the ,937,282,348255,270.066650390625,918.8499755859375,290.066650390625,948.88330078125,5,15,,,,,,,,,intermediate,6,,,,,,,,,,,,
6534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,79, the ,937,282,,260.06665802001953,918.849983215332,300.066650390625,948.88330078125,5,15,hover,16,16,0.604329400001575,0.5483336540858562,85,,,intermediate,6,,,,,,,,,,,,
6550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,78, threw ,910,287,,260.06665802001953,869.816650390625,300.066650390625,918.849983215332,5,14,hover,17,17,0.8195108774887788,0.6733336779277187,85,,,intermediate,6,,,,,,,,,,,,
6566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,6,21,22,77, who ,865,298,,260.06665802001953,831.783332824707,300.066650390625,869.816650390625,5,13,hover,16,16,0.8733570800844035,0.9483337303798162,85,,,intermediate,6,,,,,,,,,,,,
6582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,834,309,348305,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
6632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,720,352,348355,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
6682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,720,352,348406,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
6733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,720,352,348457,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
6783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,720,352,348507,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
6833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,720,352,348557,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
6886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,720,352,348610,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
6937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,720,352,348661,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
6988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,720,352,348711,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
7038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,720,352,348763,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
7089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,720,352,348813,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
7140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,6,21,22,-1,999,720,352,348863,,,,,,,,,,,,,,,intermediate,6,,,,,,,,,,,,
8959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int,1,6,21,,,,,,,,,,,,,,,,,,,It will stay at the Maritime Museum,0,,,,,,,,,,,,,,
8959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It will stay at the Maritime Museum,,,,,,,,,,,,,,,
1359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,-1,999,314,106,352185,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,-1,999,319,106,352235,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,-1,999,322,106,352285,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,-1,999,335,106,352336,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,-1,999,351,110,352387,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,1, Illegal ,409,130,352437,110.06666564941406,408.41668701171875,130.06666564941406,460.4666748046875,1,1,,,,,,,,,intermediate,1,,,,,,,,,,,,
445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,1, Illegal ,432,136,352488,110.06666564941406,408.41668701171875,130.06666564941406,460.4666748046875,1,1,,,,,,,,,intermediate,1,,,,,,,,,,,,
495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,1, Illegal ,437,136,352538,110.06666564941406,408.41668701171875,130.06666564941406,460.4666748046875,1,1,,,,,,,,,intermediate,1,,,,,,,,,,,,
530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,20,1,22,23,1, Illegal ,409,130,,100.06666564941406,405.52502102322046,140.06666564941406,460.4666748046875,1,1,hover,149,149,0.8458969793962866,0.8483333587646484,72,,,intermediate,1,,,,,,,,,,,,
547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,2, downloading ,461,133,352589,110.06666564941406,460.4666748046875,130.06666564941406,566.6000213623047,1,2,,,,,,,,,intermediate,1,,,,,,,,,,,,
613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,2, downloading ,507,132,352655,110.06666564941406,460.4666748046875,130.06666564941406,566.6000213623047,1,2,,,,,,,,,intermediate,1,,,,,,,,,,,,
664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,2, downloading ,559,130,352706,110.06666564941406,460.4666748046875,130.06666564941406,566.6000213623047,1,2,,,,,,,,,intermediate,1,,,,,,,,,,,,
665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,20,1,22,23,2, downloading ,461,133,,100.06666564941406,460.4666748046875,140.06666564941406,566.5999984741211,1,2,hover,134,134,0.9283919676557731,0.7483333587646485,72,,,intermediate,1,,,,,,,,,,,,
680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,20,1,22,23,3, is ,579,130,,100.06666564941406,566.5999984741211,140.06666564941406,584.5999755859375,1,3,hover,16,16,0.6888898496286812,0.7483333587646485,72,,,intermediate,1,,,,,,,,,,,,
714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,4, a ,594,129,352756,110.06666564941406,584.5999755859375,130.06666564941406,599.6166381835938,1,4,,,,,,,,,intermediate,1,,,,,,,,,,,,
765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,4, a ,594,129,352808,110.06666564941406,584.5999755859375,130.06666564941406,599.6166381835938,1,4,,,,,,,,,intermediate,1,,,,,,,,,,,,
815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,4, a ,594,129,352858,110.06666564941406,584.5999755859375,130.06666564941406,599.6166381835938,1,4,,,,,,,,,intermediate,1,,,,,,,,,,,,
865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,4, a ,594,129,352908,110.06666564941406,584.5999755859375,130.06666564941406,599.6166381835938,1,4,,,,,,,,,intermediate,1,,,,,,,,,,,,
916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,4, a ,594,129,352958,110.06666564941406,584.5999755859375,130.06666564941406,599.6166381835938,1,4,,,,,,,,,intermediate,1,,,,,,,,,,,,
923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,20,1,22,23,4, a ,594,129,,100.06666564941406,584.5999755859375,140.06666564941406,599.6166687011719,1,4,hover,243,243,0.6259716664600552,0.7233333587646484,72,,,intermediate,1,,,,,,,,,,,,
948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,20,1,22,23,5, kind ,607,126,,100.06666564941406,599.6166687011719,140.06666564941406,637.6500244140625,1,5,hover,25,25,0.5885184433316188,0.5483333587646484,72,,,intermediate,1,,,,,,,,,,,,
965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,20,1,22,23,7, “moral ,670,112,,100.06666564941406,657.6666946411133,140.06666564941406,713.7000122070312,1,7,hover,16,16,0.22010664180962936,0.29833335876464845,72,,,intermediate,1,,,,,,,,,,,,
968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,8, squalor” ,722,102,353009,110.06666564941406,713.7000122070312,130.06666564941406,783.7666778564453,1,8,,,,,,,,,intermediate,1,,,,,,,,,,,,
980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,20,1,22,23,8, squalor” ,722,102,,100.06666564941406,713.7000122070312,140.06666564941406,783.7666702270508,1,8,hover,17,17,0.11845845124505963,0.048333358764648435,72,,,intermediate,1,,,,,,,,,,,,
1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,-1,999,847,90,353060,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,20,1,22,23,-1,999,919,89,353111,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
